A5A5A5A5A5A5
   Counter,      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(hPa),   Alti(m)
      9052,  2000/1/1,   2:47:52,      0.00,    0,              0,              0,      1113,       358,        43,         6,         6,         6,         7,         9,        14,         7,         9,        14,     20.30,47.38,102.10,102.10
      9053,  2000/1/1,   2:47:53,      0.00,    0,              0,              0,      1143,       368,        56,         6,         6,         6,         8,         9,        15,         8,         9,        15,     20.30,47.34,102.10,102.10
      9054,  2000/1/1,   2:47:54,      0.00,    0,              0,              0,      1143,       368,        56,         6,         6,         6,         8,         9,        15,         8,         9,        15,     20.31,47.28,102.10,102.10
      9055,  2000/1/1,   2:47:55,      0.00,    0,              0,              0,      1203,       391,        65,         6,         6,         6,         8,        11,        16,         8,        11,        16,     20.31,47.31,102.10,102.10
      9056,  2000/1/1,   2:47:56,      0.00,    0,              0,              0,      1203,       391,        65,         6,         6,         6,         8,        11,        16,         8,        11,        16,     20.31,47.38,102.10,102.10
      9057,  2000/1/1,   2:47:57,      0.00,    0,              0,              0,      1221,       397,        65,         6,         6,         6,         9,        11,        16,         9,        11,        16,     20.31,47.42,102.11,102.11
      9058,  2000/1/1,   2:47:58,      0.00,    0,              0,              0,      1221,       397,        68,         6,         6,         6,         9,        11,        16,         9,        11,        16,     20.31,47.46,102.10,102.10
      9059,  2000/1/1,   2:47:59,      0.00,    0,              0,              0,      1221,       397,        68,         6,         6,         6,         9,        11,        16,         9,        11,        16,     20.31,47.49,102.11,102.11
      9060,  2000/1/1,    2:48:0,      0.00,    0,              0,              0,      1260,       413,        68,         6,         6,         6,         9,        11,        17,         9,        11,        17,     20.31,47.53,102.11,102.11
      9061,  2000/1/1,    2:48:4,      0.00,    0,              0,              0,      1365,       452,        71,         6,         6,         6,        11,        13,        18,        11,        13,        18,     20.31,47.66,102.11,102.11
      9062,  2000/1/1,    2:48:5,      0.00,    0,              0,              0,      1326,       439,        64,         6,         6,         6,        11,        12,        17,        11,        12,        17,     20.31,51.01,102.11,102.11
      9063,  2000/1/1,    2:48:6,      0.00,    0,              0,              0,      1326,       439,        64,         6,         6,         6,        11,        12,        17,        11,        12,        17,     20.31,50.81,102.11,102.11
      9064,  2000/1/1,    2:48:7,      0.00,    0,              0,              0,      1266,       419,        64,         3,         3,         3,        10,        11,        14,        10,        11,        14,     20.31,50.26,102.11,102.11
      9065,  2000/1/1,    2:48:8,      0.00,    0,              0,              0,      1227,       405,        61,         0,         0,         0,         9,        11,        11,         9,        11,        11,     20.31,50.62,102.11,102.11
      9066,  2000/1/1,    2:48:9,      0.00,    0,              0,              0,      1227,       405,        61,         0,         0,         0,         9,        11,        11,         9,        11,        11,     20.31,51.09,102.11,102.11
      9067,  2000/1/1,   2:48:10,      0.00,    0,              0,              0,      1266,       414,        54,         3,         3,         3,        10,        11,        14,        10,        11,        14,     20.31,51.69,102.11,102.11
      9068,  2000/1/1,   2:48:11,      0.00,    0,              0,              0,      1266,       414,        54,         3,         3,         3,        10,        11,        14,        10,        11,        14,     20.31,51.90,102.11,102.11
      9069,  2000/1/1,   2:48:12,      0.00,    0,              0,              0,      1227,       401,        51,         3,         3,         3,         9,        10,        13,         9,        10,        13,     20.31,52.22,102.11,102.11
      9070,  2000/1/1,   2:48:13,      0.00,    0,              0,              0,      1227,       401,        51,         3,         3,         3,         9,        10,        13,         9,        10,        13,     20.31,52.65,102.11,102.11
      9071,  2000/1/1,   2:48:14,      0.00,    0,              0,              0,      1338,       438,        60,         3,         3,         3,        10,        12,        14,        10,        12,        14,     20.30,52.82,102.11,102.11
      9072,  2000/1/1,   2:48:15,      0.00,    0,              0,              0,      1338,       434,        57,         3,         3,         3,        10,        12,        14,        10,        12,        14,     20.30,52.16,102.11,102.11
      9073,  2000/1/1,   2:48:16,      0.00,    0,              0,              0,      1338,       434,        57,         3,         3,         3,        10,        12,        14,        10,        12,        14,     20.30,51.02,102.11,102.11
      9074,  2000/1/1,   2:48:17,      0.00,    0,              0,              0,      1278,       411,        63,         6,         3,         3,         9,        11,        14,         9,        11,        14,     20.29,50.72,102.11,102.11
      9075,  2000/1/1,   2:48:18,      0.00,    0,              0,              0,      1278,       411,        63,         6,         3,         3,         9,        11,        14,         9,        11,        14,     20.29,50.88,102.11,102.11
      9076,  2000/1/1,   2:48:19,      0.00,    0,              0,              0,      1251,       402,        67,         9,         6,         6,         8,        11,        16,         8,        11,        16,     20.29,51.18,102.11,102.10
      9077,  2000/1/1,   2:48:20,      0.00,    0,              0,              0,      1302,       416,        73,         9,         6,         6,         9,        13,        18,         9,        13,        18,     20.29,50.32,102.11,102.10
      9078,  2000/1/1,   2:48:21,      0.00,    0,              0,              0,      1302,       416,        73,         9,         6,         6,         9,        13,        18,         9,        13,        18,     20.28,49.35,102.11,102.11
      9079,  2000/1/1,   2:48:22,      0.00,    0,              0,              0,      1362,       436,        70,         9,         6,         6,         9,        13,        19,         9,        13,        19,     20.28,48.88,102.11,102.11
      9080,  2000/1/1,   2:48:23,      0.00,    0,              0,              0,      1362,       436,        70,         9,         6,         6,         9,        13,        19,         9,        13,        19,     20.28,48.57,102.11,102.11
      9081,  2000/1/1,   2:48:24,      0.00,    0,              0,              0,      1383,       440,        61,         9,         6,         6,         9,        12,        17,         9,        12,        17,     20.28,48.43,102.10,102.10
      9082,  2000/1/1,   2:48:25,      0.00,    0,              0,              0,      1461,       467,        67,         9,         6,         6,         9,        13,        18,         9,        13,        18,     20.28,48.43,102.11,102.11
      9083,  2000/1/1,   2:48:26,      0.00,    0,              0,              0,      1461,       467,        67,         9,         6,         6,        10,        14,        19,        10,        14,        19,     20.28,48.47,102.11,102.11
      9084,  2000/1/1,   2:48:27,      0.00,    0,              0,              0,      1371,       441,        64,         6,         3,         3,         9,        13,        16,         9,        13,        16,     20.27,48.11,102.10,102.10
      9085,  2000/1/1,   2:48:28,      0.00,    0,              0,              0,      1371,       441,        64,         6,         3,         3,         9,        13,        16,         9,        13,        16,     20.27,47.85,102.10,102.10
      9086,  2000/1/1,   2:48:29,      0.00,    0,              0,              0,      1362,       438,        58,         6,         3,         3,        10,        13,        16,        10,        13,        16,     20.26,47.71,102.10,102.10
      9087,  2000/1/1,   2:48:30,      0.00,    0,              0,              0,      1272,       408,        52,         6,         3,         3,         8,        11,        14,         8,        11,        14,     20.26,47.61,102.10,102.10
      9088,  2000/1/1,   2:48:34,      0.00,    0,              0,              0,      1233,       396,        43,         6,         6,         6,         8,        11,        16,         8,        11,        16,     20.26,47.58,102.10,102.10
      9089,  2000/1/1,   2:48:35,      0.00,    0,              0,              0,      1233,       396,        43,         6,         6,         6,         8,        11,        16,         8,        11,        16,     20.26,47.64,102.10,102.10
      9090,  2000/1/1,   2:48:36,      0.00,    0,              0,              0,      1173,       376,        43,         3,         3,         3,         8,        11,        13,         8,        11,        13,     20.25,47.67,102.10,102.10
      9091,  2000/1/1,   2:48:37,      0.00,    0,              0,              0,      1122,       362,        37,         3,         3,         3,         8,        10,        12,         8,        10,        12,     20.25,47.90,102.10,102.10
      9092,  2000/1/1,   2:48:38,      0.00,    0,              0,              0,      1122,       362,        37,         3,         3,         3,         8,        10,        12,         8,        10,        12,     20.25,48.22,102.10,102.10
      9093,  2000/1/1,   2:48:39,      0.00,    0,              0,              0,      1110,       358,        47,         3,         3,         3,         8,        11,        13,         8,        11,        13,     20.25,48.38,102.10,102.10
      9094,  2000/1/1,   2:48:40,      0.00,    0,              0,              0,      1110,       358,        47,         3,         3,         3,         8,        11,        13,         8,        11,        13,     20.25,48.39,102.10,102.10
      9095,  2000/1/1,   2:48:41,      0.00,    0,              0,              0,      1032,       335,        47,         3,         3,         3,         7,        10,        13,         7,        10,        13,     20.25,48.32,102.10,102.10
      9096,  2000/1/1,   2:48:42,      0.00,    0,              0,              0,      1053,       338,        41,         3,         3,         3,         7,         9,        12,         7,         9,        12,     20.24,48.30,102.10,102.10
      9097,  2000/1/1,   2:48:43,      0.00,    0,              0,              0,      1092,       348,        50,         6,         3,         3,         7,        10,        13,         7,        10,        13,     20.24,48.31,102.10,102.10
      9098,  2000/1/1,   2:48:44,      0.00,    0,              0,              0,      1152,       368,        56,         9,         3,         3,         7,        11,        13,         7,        11,        13,     20.24,48.11,102.10,102.10
      9099,  2000/1/1,   2:48:45,      0.00,    0,              0,              0,      1104,       358,        56,         9,         0,         0,         7,        11,        11,         7,        11,        11,     20.24,48.17,102.10,102.10
      9100,  2000/1/1,   2:48:46,      0.00,    0,              0,              0,      1203,       387,        59,         9,         0,         0,         7,        12,        12,         7,        12,        12,     20.24,48.42,102.10,102.10
      9101,  2000/1/1,   2:48:47,      0.00,    0,              0,              0,      1194,       384,        52,         9,         0,         0,         7,        12,        12,         7,        12,        12,     20.24,48.84,102.10,102.10
      9102,  2000/1/1,   2:48:48,      0.00,    0,              0,              0,      1194,       384,        65,        12,         0,         0,         8,        14,        14,         8,        14,        14,     20.23,49.59,102.10,102.10
      9103,  2000/1/1,   2:48:49,      0.00,    0,              0,              0,      1254,       404,        64,        15,         3,         0,         9,        14,        16,         9,        14,        16,     20.23,49.55,102.11,102.11
      9104,  2000/1/1,   2:48:50,      0.00,    0,              0,              0,      1215,       391,        70,        15,         3,         0,         9,        14,        16,         9,        14,        16,     20.23,49.11,102.11,102.11
      9105,  2000/1/1,   2:48:51,      0.00,    0,              0,              0,      1104,       361,        70,        21,         3,         0,         8,        15,        17,         8,        15,        17,     20.22,48.91,102.11,102.11
      9106,  2000/1/1,   2:48:52,      0.00,    0,              0,              0,      1104,       361,        70,        21,         3,         0,         8,        15,        17,         8,        15,        17,     20.22,48.92,102.11,102.11
      9107,  2000/1/1,   2:48:53,      0.00,    0,              0,              0,      1095,       354,        61,        18,         3,         0,         8,        13,        16,         8,        13,        16,     20.22,48.79,102.11,102.11
      9108,  2000/1/1,   2:48:54,      0.00,    0,              0,              0,      1095,       354,        61,        18,         3,         0,         8,        13,        16,         8,        13,        16,     20.22,48.59,102.11,102.11
      9109,  2000/1/1,   2:48:55,      0.00,    0,              0,              0,      1074,       347,        55,        15,         3,         0,         7,        12,        14,         7,        12,        14,     20.22,48.35,102.11,102.11
      9110,  2000/1/1,   2:48:56,      0.00,    0,              0,              0,      1092,       353,        61,        12,         3,         0,         8,        12,        14,         8,        12,        14,     20.23,48.16,102.11,102.11
      9111,  2000/1/1,   2:48:57,      0.00,    0,              0,              0,      1092,       353,        61,        12,         3,         0,         8,        12,        14,         8,        12,        14,     20.22,48.03,102.10,102.10
      9112,  2000/1/1,   2:48:58,      0.00,    0,              0,              0,      1119,       366,        61,        12,         3,         0,         8,        13,        15,         8,        13,        15,     20.22,47.86,102.11,102.11
      9113,  2000/1/1,   2:48:59,      0.00,    0,              0,              0,      1119,       366,        61,        12,         3,         0,         8,        13,        15,         8,        13,        15,     20.22,47.94,102.10,102.10
      9114,  2000/1/1,    2:49:0,      0.00,    0,              0,              0,      1176,       382,        58,        12,         3,         0,         9,        13,        15,         9,        13,        15,     20.22,47.87,102.10,102.10
      9115,  2000/1/1,    2:49:4,      0.00,    0,              0,              0,      1176,       382,        58,        15,         6,         3,         9,        12,        17,         9,        12,        17,     20.22,47.83,102.10,102.10
      9116,  2000/1/1,    2:49:5,      0.00,    0,              0,              0,      1176,       382,        61,        12,         3,         3,         9,        13,        16,         9,        13,        16,     20.22,48.81,102.10,102.10
      9117,  2000/1/1,    2:49:6,      0.00,    0,              0,              0,      1236,       398,        58,        12,         3,         3,         9,        13,        16,         9,        13,        16,     20.22,48.91,102.10,102.10
      9118,  2000/1/1,    2:49:7,      0.00,    0,              0,              0,      1236,       398,        58,        12,         3,         3,         9,        13,        16,         9,        13,        16,     20.22,49.01,102.10,102.10
      9119,  2000/1/1,    2:49:8,      0.00,    0,              0,              0,      1305,       421,        68,         9,         6,         6,         9,        13,        18,         9,        13,        18,     20.22,49.32,102.10,102.10
      9120,  2000/1/1,    2:49:9,      0.00,    0,              0,              0,      1305,       421,        68,         9,         6,         6,         9,        13,        18,         9,        13,        18,     20.22,49.57,102.10,102.10
      9121,  2000/1/1,   2:49:10,      0.00,    0,              0,              0,      1245,       405,        71,         9,         6,         6,         9,        12,        18,         9,        12,        18,     20.21,49.78,102.10,102.10
      9122,  2000/1/1,   2:49:11,      0.00,    0,              0,              0,      1245,       405,        71,         9,         6,         6,         9,        12,        18,         9,        12,        18,     20.21,49.70,102.10,102.10
      9123,  2000/1/1,   2:49:12,      0.00,    0,              0,              0,      1254,       408,        81,         9,         6,         6,         9,        13,        18,         9,        13,        18,     20.21,49.70,102.11,102.11
      9124,  2000/1/1,   2:49:13,      0.00,    0,              0,              0,      1305,       422,        81,        12,         9,         9,         9,        13,        21,         9,        13,        21,     20.21,49.48,102.11,102.11
      9125,  2000/1/1,   2:49:14,      0.00,    0,              0,              0,      1305,       422,        81,        12,         9,         9,         8,        12,        20,         8,        12,        20,     20.20,49.53,102.11,102.10
      9126,  2000/1/1,   2:49:15,      0.00,    0,              0,              0,      1218,       393,        81,        12,         9,         9,         7,        11,        19,         7,        11,        19,     20.20,49.02,102.11,102.11
      9127,  2000/1/1,   2:49:16,      0.00,    0,              0,              0,      1218,       393,        81,        12,         9,         9,         7,        11,        19,         7,        11,        19,     20.20,49.00,102.11,102.11
      9128,  2000/1/1,   2:49:17,      0.00,    0,              0,              0,      1239,       403,        78,        12,         9,         9,         9,        12,        20,         9,        12,        20,     20.20,49.23,102.11,102.11
      9129,  2000/1/1,   2:49:18,      0.00,    0,              0,              0,      1200,       390,        75,        12,         9,         9,         8,        12,        20,         8,        12,        20,     20.19,49.03,102.11,102.11
      9130,  2000/1/1,   2:49:19,      0.00,    0,              0,              0,      1200,       390,        75,        12,         9,         9,         8,        12,        20,         8,        12,        20,     20.19,48.77,102.11,102.11
      9131,  2000/1/1,   2:49:20,      0.00,    0,              0,              0,      1140,       370,        59,         6,         6,         6,         8,        10,        16,         8,        10,        16,     20.19,48.79,102.11,102.11
      9132,  2000/1/1,   2:49:21,      0.00,    0,              0,              0,      1140,       370,        59,         6,         6,         6,         8,        10,        16,         8,        10,        16,     20.18,48.40,102.11,102.11
      9133,  2000/1/1,   2:49:22,      0.00,    0,              0,              0,      1059,       343,        56,         9,         9,         9,         7,         9,        17,         7,         9,        17,     20.18,48.50,102.11,102.11
      9134,  2000/1/1,   2:49:23,      0.00,    0,              0,              0,      1077,       353,        66,        12,        12,        12,         7,         9,        20,         7,         9,        20,     20.17,48.30,102.11,102.11
      9135,  2000/1/1,   2:49:24,      0.00,    0,              0,              0,      1077,       353,        66,        12,        12,        12,         7,         9,        20,         7,         9,        20,     20.17,48.36,102.11,102.11
      9136,  2000/1/1,   2:49:25,      0.00,    0,              0,              0,       981,       321,        56,        12,        12,        12,         6,         8,        19,         6,         8,        19,     20.16,48.70,102.11,102.11
      9137,  2000/1/1,   2:49:26,      0.00,    0,              0,              0,       981,       321,        56,        12,        12,        12,         6,         8,        19,         6,         8,        19,     20.16,48.80,102.11,102.11
      9138,  2000/1/1,   2:49:27,      0.00,    0,              0,              0,       990,       327,        53,        12,        12,        12,         7,         9,        20,         7,         9,        20,     20.16,48.93,102.11,102.11
      9139,  2000/1/1,   2:49:28,      0.00,    0,              0,              0,       894,       291,        46,        12,        12,        12,         6,         8,        19,         6,         8,        19,     20.15,49.11,102.11,102.11
      9140,  2000/1/1,   2:49:29,      0.00,    0,              0,              0,       894,       291,        46,        12,        12,        12,         6,         8,        19,         6,         8,        19,     20.15,48.90,102.11,102.11
      9141,  2000/1/1,   2:49:30,      0.00,    0,              0,              0,       924,       300,        50,         9,         9,         9,         6,         8,        16,         6,         8,        16,     20.14,48.93,102.11,102.11
      9142,  2000/1/1,   2:49:34,      0.00,    0,              0,              0,       972,       316,        62,         9,         9,         9,         7,         9,        17,         7,         9,        17,     20.14,49.00,102.11,102.11
      9143,  2000/1/1,   2:49:35,      0.00,    0,              0,              0,      1053,       343,        65,        12,        12,        12,         7,         9,        20,         7,         9,        20,     20.13,48.68,102.11,102.11
      9144,  2000/1/1,   2:49:36,      0.00,    0,              0,              0,      1053,       343,        65,        12,        12,        12,         7,         9,        20,         7,         9,        20,     20.12,48.68,102.11,102.11
      9145,  2000/1/1,   2:49:37,      0.00,    0,              0,              0,      1092,       356,        65,        12,        12,        12,         7,        10,        21,         7,        10,        21,     20.12,48.46,102.11,102.11
      9146,  2000/1/1,   2:49:38,      0.00,    0,              0,              0,      1092,       356,        65,        12,        12,        12,         7,        10,        21,         7,        10,        21,     20.11,48.32,102.11,102.11
      9147,  2000/1/1,   2:49:39,      0.00,    0,              0,              0,      1161,       379,        62,         9,         9,         9,         8,        10,        18,         8,        10,        18,     20.11,48.42,102.11,102.11
      9148,  2000/1/1,   2:49:40,      0.00,    0,              0,              0,      1161,       379,        52,         6,         6,         6,         8,        10,        15,         8,        10,        15,     20.11,48.65,102.11,102.11
      9149,  2000/1/1,   2:49:41,      0.00,    0,              0,              0,      1161,       379,        52,         6,         6,         6,         8,        10,        15,         8,        10,        15,     20.10,48.85,102.11,102.11
      9150,  2000/1/1,   2:49:42,      0.00,    0,              0,              0,      1239,       405,        59,         3,         3,         3,         9,        11,        14,         9,        11,        14,     20.10,48.96,102.11,102.11
      9151,  2000/1/1,   2:49:43,      0.00,    0,              0,              0,      1239,       405,        59,         3,         3,         3,         9,        11,        14,         9,        11,        14,     20.10,49.09,102.11,102.11
      9152,  2000/1/1,   2:49:44,      0.00,    0,              0,              0,      1221,       399,        59,         3,         3,         3,         9,        11,        13,         9,        11,        13,     20.10,49.19,102.11,102.11
      9153,  2000/1/1,   2:49:45,      0.00,    0,              0,              0,      1278,       419,        53,         3,         3,         3,         9,        11,        13,         9,        11,        13,     20.10,49.26,102.11,102.11
      9154,  2000/1/1,   2:49:46,      0.00,    0,              0,              0,      1278,       419,        53,         3,         3,         3,         9,        11,        13,         9,        11,        13,     20.11,49.40,102.11,102.11
      9155,  2000/1/1,   2:49:47,      0.00,    0,              0,              0,      1218,       403,        43,         3,         3,         3,         9,        10,        13,         9,        10,        13,     20.11,49.69,102.11,102.11
      9156,  2000/1/1,   2:49:48,      0.00,    0,              0,              0,      1218,       403,        43,         3,         3,         3,         9,        10,        13,         9,        10,        13,     20.11,50.06,102.11,102.11
      9157,  2000/1/1,   2:49:49,      0.00,    0,              0,              0,      1209,       393,        50,         3,         3,         3,         8,        10,        13,         8,        10,        13,     20.11,50.20,102.11,102.11
      9158,  2000/1/1,   2:49:50,      0.00,    0,              0,              0,      1200,       390,        44,         3,         3,         3,         8,        10,        13,         8,        10,        13,     20.10,50.26,102.11,102.11
      9159,  2000/1/1,   2:49:51,      0.00,    0,              0,              0,      1200,       390,        44,         3,         3,         3,         8,        10,        13,         8,        10,        13,     20.10,49.92,102.11,102.11
      9160,  2000/1/1,   2:49:52,      0.00,    0,              0,              0,      1131,       367,        47,         0,         0,         0,         8,        10,        10,         8,        10,        10,     20.10,49.62,102.11,102.11
      9161,  2000/1/1,   2:49:53,      0.00,    0,              0,              0,      1131,       367,        47,         0,         0,         0,         8,        10,        10,         8,        10,        10,     20.10,48.95,102.11,102.11
      9162,  2000/1/1,   2:49:54,      0.00,    0,              0,              0,      1152,       374,        44,         0,         0,         0,         8,        10,        10,         8,        10,        10,     20.10,48.53,102.11,102.11
      9163,  2000/1/1,   2:49:55,      0.00,    0,              0,              0,      1152,       374,        44,         0,         0,         0,         8,        10,        10,         8,        10,        10,     20.10,48.28,102.11,102.11
      9164,  2000/1/1,   2:49:56,      0.00,    0,              0,              0,      1203,       387,        47,         3,         0,         0,         9,        11,        11,         9,        11,        11,     20.10,48.35,102.11,102.11
      9165,  2000/1/1,   2:49:57,      0.00,    0,              0,              0,      1215,       391,        50,         3,         0,         0,         9,        11,        11,         9,        11,        11,     20.10,48.44,102.11,102.11
      9166,  2000/1/1,   2:49:58,      0.00,    0,              0,              0,      1215,       391,        50,         3,         0,         0,         9,        11,        11,         9,        11,        11,     20.10,48.27,102.11,102.11
      9167,  2000/1/1,   2:49:59,      0.00,    0,              0,              0,      1146,       368,        37,         3,         0,         0,         9,        11,        11,         9,        11,        11,     20.10,47.99,102.11,102.11
      9168,  2000/1/1,    2:50:0,      0.00,    0,              0,              0,      1146,       368,        37,         3,         0,         0,         9,        11,        11,         9,        11,        11,     20.10,47.84,102.11,102.11
      9169,  2000/1/1,    2:50:4,      0.00,    0,              0,              0,      1284,       411,        59,         3,         0,         0,        10,        13,        13,        10,        13,        13,     20.10,47.78,102.11,102.11
      9170,  2000/1/1,    2:50:5,      0.00,    0,              0,              0,      1284,       411,        59,         3,         0,         0,        10,        13,        13,        10,        13,        13,     20.10,47.64,102.11,102.11
      9171,  2000/1/1,    2:50:6,      0.00,    0,              0,              0,      1233,       401,        49,         3,         0,         0,        10,        12,        12,        10,        12,        12,     20.10,47.64,102.11,102.11
      9172,  2000/1/1,    2:50:7,      0.00,    0,              0,              0,      1311,       427,        46,         3,         0,         0,        11,        12,        12,        11,        12,        12,     20.11,47.62,102.11,102.11
      9173,  2000/1/1,    2:50:8,      0.00,    0,              0,              0,      1311,       427,        46,         3,         0,         0,        11,        12,        12,        11,        12,        12,     20.11,47.72,102.11,102.11
      9174,  2000/1/1,    2:50:9,      0.00,    0,              0,              0,      1359,       443,        49,         3,         0,         0,        11,        13,        13,        11,        13,        13,     20.11,47.58,102.11,102.11
      9175,  2000/1/1,   2:50:10,      0.00,    0,              0,              0,      1359,       443,        49,         3,         0,         0,        11,        13,        13,        11,        13,        13,     20.11,47.55,102.11,102.11
      9176,  2000/1/1,   2:50:11,      0.00,    0,              0,              0,      1368,       446,        65,         3,         0,         0,        11,        14,        14,        11,        14,        14,     20.11,47.66,102.11,102.11
      9177,  2000/1/1,   2:50:11,      0.00,    0,              0,              0,      1368,       446,        65,         3,         0,         0,        11,        14,        14,        11,        14,        14,     20.11,47.66,102.11,102.11
      9178,  2000/1/1,   2:50:13,      0.00,    0,              0,              0,      1338,       440,        62,         0,         0,         0,        11,        13,        13,        11,        13,        13,     20.11,47.82,102.11,102.11
      9179,  2000/1/1,   2:50:14,      0.00,    0,              0,              0,      1269,       417,        59,         0,         0,         0,        10,        12,        12,        10,        12,        12,     20.11,48.04,102.11,102.11
      9180,  2000/1/1,   2:50:15,      0.00,    0,              0,              0,      1269,       417,        59,         0,         0,         0,        10,        12,        12,        10,        12,        12,     20.11,48.88,102.11,102.11
      9181,  2000/1/1,   2:50:16,      0.00,    0,              0,              0,      1407,       460,        75,         3,         3,         3,        11,        13,        16,        11,        13,        16,     20.11,48.65,102.11,102.11
      9182,  2000/1/1,   2:50:17,      0.00,    0,              0,              0,      1428,       463,        82,         6,         3,         3,        10,        14,        17,        10,        14,        17,     20.11,48.65,102.11,102.11
      9183,  2000/1/1,   2:50:18,      0.00,    0,              0,              0,      1251,       407,        66,         6,         3,         3,         9,        12,        15,         9,        12,        15,     20.11,48.92,102.11,102.11
      9184,  2000/1/1,   2:50:19,      0.00,    0,              0,              0,      1281,       417,        82,         6,         3,         3,         9,        13,        16,         9,        13,        16,     20.11,49.04,102.11,102.11
      9185,  2000/1/1,   2:50:20,      0.00,    0,              0,              0,      1164,       378,        82,         6,         3,         3,         8,        12,        15,         8,        12,        15,     20.11,48.96,102.11,102.11
      9186,  2000/1/1,   2:50:21,      0.00,    0,              0,              0,      1095,       355,        79,         6,         3,         3,         7,        11,        14,         7,        11,        14,     20.11,48.52,102.11,102.11
      9187,  2000/1/1,   2:50:22,      0.00,    0,              0,              0,      1116,       362,        76,         6,         3,         3,         7,        12,        15,         7,        12,        15,     20.11,48.13,102.11,102.11
      9188,  2000/1/1,   2:50:23,      0.00,    0,              0,              0,      1086,       349,        79,         6,         3,         3,         7,        12,        14,         7,        12,        14,     20.10,48.08,102.11,102.11
      9189,  2000/1/1,   2:50:24,      0.00,    0,              0,              0,      1143,       365,        82,         9,         3,         3,         7,        13,        15,         7,        13,        15,     20.11,48.15,102.11,102.11
      9190,  2000/1/1,   2:50:25,      0.00,    0,              0,              0,      1083,       348,        72,         9,         3,         3,         7,        12,        15,         7,        12,        15,     20.11,48.14,102.11,102.11
      9191,  2000/1/1,   2:50:26,      0.00,    0,              0,              0,      1260,       410,        84,         6,         3,         3,         8,        14,        16,         8,        14,        16,     20.11,48.71,102.11,102.11
      9192,  2000/1/1,   2:50:27,      0.00,    0,              0,              0,      1260,       410,        84,         6,         3,         3,         8,        14,        16,         8,        14,        16,     20.11,49.63,102.11,102.11
      9193,  2000/1/1,   2:50:28,      0.00,    0,              0,              0,      1251,       407,        84,         6,         3,         3,         8,        13,        16,         8,        13,        16,     20.11,50.27,102.11,102.11
      9194,  2000/1/1,   2:50:29,      0.00,    0,              0,              0,      1203,       384,        71,         6,         3,         3,         8,        12,        15,         8,        12,        15,     20.11,49.99,102.11,102.11
      9195,  2000/1/1,   2:50:30,      0.00,    0,              0,              0,      1242,       397,        97,         6,         3,         3,         8,        14,        17,         8,        14,        17,     20.11,49.64,102.11,102.11
      9196,  2000/1/1,   2:50:34,      0.00,    0,              0,              0,      1398,       436,        98,         3,         0,         0,         9,        15,        15,         9,        15,        15,     20.11,49.24,102.11,102.11
      9197,  2000/1/1,   2:50:35,      0.00,    0,              0,              0,      1437,       453,       102,         3,         0,         0,         9,        16,        16,         9,        16,        16,     20.10,48.24,102.11,102.11
      9198,  2000/1/1,   2:50:36,      0.00,    0,              0,              0,      1368,       430,        86,         3,         0,         0,         8,        14,        14,         8,        14,        14,     20.10,48.09,102.11,102.11
      9199,  2000/1/1,   2:50:37,      0.00,    0,              0,              0,      1416,       446,        99,        16,        13,         9,         8,        15,        26,         8,        15,        26,     20.10,48.12,102.11,102.11
      9200,  2000/1/1,   2:50:38,      0.00,    0,              0,              0,      1473,       469,       109,        16,        13,         9,         9,        16,        26,         9,        16,        26,     20.11,48.24,102.11,102.11
      9201,  2000/1/1,   2:50:39,      0.00,    0,              0,              0,      1530,       488,       106,        19,        13,         9,         9,        16,        27,         9,        16,        27,     20.11,48.32,102.11,102.11
      9202,  2000/1/1,   2:50:40,      0.00,    0,              0,              0,      1620,       518,       106,        19,        13,         9,        10,        17,        28,        10,        17,        28,     20.10,48.14,102.11,102.11
      9203,  2000/1/1,   2:50:41,      0.00,    0,              0,              0,      1620,       518,       106,        19,        13,         9,        10,        17,        28,        10,        17,        28,     20.10,48.05,102.11,102.11
      9204,  2000/1/1,   2:50:42,      0.00,    0,              0,              0,      1590,       505,       122,        19,        13,         9,        10,        17,        28,        10,        17,        28,     20.10,48.07,102.11,102.11
      9205,  2000/1/1,   2:50:43,      0.00,    0,              0,              0,      1590,       505,       122,        19,        13,         9,        10,        17,        28,        10,        17,        28,     20.10,48.20,102.11,102.11
      9206,  2000/1/1,   2:50:44,      0.00,    0,              0,              0,      1551,       495,       125,        22,        16,        12,        10,        17,        30,        10,        17,        30,     20.10,48.38,102.11,102.11
      9207,  2000/1/1,   2:50:45,      0.00,    0,              0,              0,      1551,       495,       125,        22,        16,        12,        10,        17,        30,        10,        17,        30,     20.10,48.67,102.11,102.11
      9208,  2000/1/1,   2:50:46,      0.00,    0,              0,              0,      1524,       495,       119,        22,        16,        12,        10,        17,        30,        10,        17,        30,     20.10,49.21,102.11,102.11
      9209,  2000/1/1,   2:50:47,      0.00,    0,              0,              0,      1455,       479,       122,        19,        16,        12,         9,        16,        29,         9,        16,        29,     20.10,49.33,102.11,102.11
