000000000000
   Counter,      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(hPa),   Alti(m)
      3282,  2000/1/1,    1:0:59,      0.00,    0,              0,              0,       549,       167,        16,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.30,27.64,101.84,101.84
      3283,  2000/1/1,     1:1:3,      0.00,    0,              0,              0,       540,       170,        12,         3,         3,         3,         3,         3,         6,         3,         3,         6,     29.30,27.61,101.84,101.84
      3284,  2000/1/1,     1:1:4,      0.00,    0,              0,              0,       540,       170,        12,         3,         3,         3,         3,         3,         6,         3,         3,         6,     29.30,27.58,101.84,101.84
      3285,  2000/1/1,     1:1:5,      0.00,    0,              0,              0,       549,       173,        12,         3,         3,         3,         3,         3,         6,         3,         3,         6,     29.29,27.60,101.84,101.84
      3286,  2000/1/1,     1:1:6,      0.00,    0,              0,              0,       549,       173,        12,         3,         3,         3,         3,         3,         6,         3,         3,         6,     29.29,27.61,101.84,101.84
      3287,  2000/1/1,     1:1:7,      0.00,    0,              0,              0,       540,       170,        12,         3,         3,         3,         2,         2,         5,         2,         2,         5,     29.29,27.60,101.84,101.84
      3288,  2000/1/1,     1:1:8,      0.00,    0,              0,              0,       528,       166,        12,         3,         3,         3,         2,         2,         5,         2,         2,         5,     29.29,27.58,101.84,101.84
      3289,  2000/1/1,     1:1:9,      0.00,    0,              0,              0,       528,       166,        12,         3,         3,         3,         2,         2,         5,         2,         2,         5,     29.29,27.60,101.84,101.84
      3290,  2000/1/1,    1:1:10,      0.00,    0,              0,              0,       537,       166,        15,         3,         3,         3,         3,         3,         6,         3,         3,         6,     29.29,27.58,101.84,101.84
      3291,  2000/1/1,    1:1:11,      0.00,    0,              0,              0,       537,       166,        15,         3,         3,         3,         3,         3,         6,         3,         3,         6,     29.29,27.57,101.84,101.84
      3292,  2000/1/1,    1:1:12,      0.00,    0,              0,              0,       579,       183,        21,         3,         3,         3,         3,         4,         7,         3,         4,         7,     29.29,27.57,101.84,101.84
      3293,  2000/1/1,    1:1:13,      0.00,    0,              0,              0,       609,       193,        27,         9,         3,         3,         3,         5,         8,         3,         5,         8,     29.29,27.56,101.84,101.84
      3294,  2000/1/1,    1:1:14,      0.00,    0,              0,              0,       609,       193,        27,         9,         3,         3,         3,         5,         8,         3,         5,         8,     29.29,27.58,101.84,101.84
      3295,  2000/1/1,    1:1:15,      0.00,    0,              0,              0,       600,       187,        27,         9,         3,         3,         3,         5,         8,         3,         5,         8,     29.29,27.57,101.84,101.84
      3296,  2000/1/1,    1:1:16,      0.00,    0,              0,              0,       600,       187,        27,         9,         3,         3,         2,         4,         7,         2,         4,         7,     29.29,27.54,101.84,101.84
      3297,  2000/1/1,    1:1:17,      0.00,    0,              0,              0,       579,       180,        21,         9,         3,         3,         2,         4,         6,         2,         4,         6,     29.29,27.53,101.84,101.84
      3298,  2000/1/1,    1:1:18,      0.00,    0,              0,              0,       570,       177,        18,         6,         0,         0,         2,         4,         4,         2,         4,         4,     29.29,27.52,101.84,101.84
      3299,  2000/1/1,    1:1:19,      0.00,    0,              0,              0,       570,       177,        18,         6,         0,         0,         2,         4,         4,         2,         4,         4,     29.29,27.49,101.84,101.84
      3300,  2000/1/1,    1:1:20,      0.00,    0,              0,              0,       588,       183,        18,         6,         0,         0,         2,         4,         4,         2,         4,         4,     29.29,27.52,101.84,101.84
      3301,  2000/1/1,    1:1:21,      0.00,    0,              0,              0,       588,       183,        18,         6,         0,         0,         2,         4,         4,         2,         4,         4,     29.29,27.50,101.84,101.84
      3302,  2000/1/1,    1:1:22,      0.00,    0,              0,              0,       618,       190,        21,         6,         0,         0,         2,         4,         4,         2,         4,         4,     29.29,27.52,101.84,101.84
      3303,  2000/1/1,    1:1:23,      0.00,    0,              0,              0,       627,       193,        21,         6,         0,         0,         2,         4,         4,         2,         4,         4,     29.29,27.52,101.84,101.84
      3304,  2000/1/1,    1:1:24,      0.00,    0,              0,              0,       627,       193,        21,         6,         0,         0,         2,         4,         4,         2,         4,         4,     29.29,27.52,101.84,101.84
      3305,  2000/1/1,    1:1:25,      0.00,    0,              0,              0,       648,       200,        21,         6,         0,         0,         3,         5,         5,         3,         5,         5,     29.29,27.52,101.84,101.84
      3306,  2000/1/1,    1:1:26,      0.00,    0,              0,              0,       648,       200,        21,         6,         0,         0,         3,         5,         5,         3,         5,         5,     29.29,27.52,101.84,101.84
      3307,  2000/1/1,    1:1:27,      0.00,    0,              0,              0,       618,       197,        18,         6,         0,         0,         3,         4,         4,         3,         4,         4,     29.29,27.49,101.84,101.84
      3308,  2000/1/1,    1:1:28,      0.00,    0,              0,              0,       618,       197,        18,         6,         0,         0,         3,         4,         4,         3,         4,         4,     29.29,27.49,101.84,101.84
      3309,  2000/1/1,    1:1:29,      0.00,    0,              0,              0,       669,       207,        15,         6,         0,         0,         3,         4,         4,         3,         4,         4,     29.29,27.48,101.84,101.84
      3310,  2000/1/1,    1:1:33,      0.00,    0,              0,              0,       741,       230,         6,         0,         0,         0,         4,         4,         4,         4,         4,         4,     29.29,27.47,101.84,101.84
      3311,  2000/1/1,    1:1:34,      0.00,    0,              0,              0,       741,       230,         6,         0,         0,         0,         4,         4,         4,         4,         4,         4,     29.29,27.49,101.84,101.84
      3312,  2000/1/1,    1:1:35,      0.00,    0,              0,              0,       741,       230,         9,         3,         3,         0,         4,         4,         6,         4,         4,         6,     29.29,27.53,101.84,101.84
      3313,  2000/1/1,    1:1:36,      0.00,    0,              0,              0,       741,       230,         9,         3,         3,         0,         4,         4,         6,         4,         4,         6,     29.29,27.52,101.84,101.84
      3314,  2000/1/1,    1:1:37,      0.00,    0,              0,              0,       771,       240,        12,         3,         3,         0,         5,         5,         7,         5,         5,         7,     29.29,27.52,101.84,101.84
      3315,  2000/1/1,    1:1:38,      0.00,    0,              0,              0,       771,       240,        12,         3,         3,         0,         5,         5,         7,         5,         5,         7,     29.29,27.53,101.84,101.84
      3316,  2000/1/1,    1:1:39,      0.00,    0,              0,              0,       732,       230,         9,         3,         3,         0,         4,         5,         7,         4,         5,         7,     29.29,27.52,101.84,101.84
      3317,  2000/1/1,    1:1:40,      0.00,    0,              0,              0,       753,       230,        15,         3,         3,         0,         3,         4,         6,         3,         4,         6,     29.29,27.50,101.84,101.84
      3318,  2000/1/1,    1:1:41,      0.00,    0,              0,              0,       753,       230,        15,         3,         3,         0,         3,         4,         6,         3,         4,         6,     29.29,27.50,101.84,101.84
      3319,  2000/1/1,    1:1:42,      0.00,    0,              0,              0,       753,       227,        15,         3,         3,         0,         3,         3,         6,         3,         3,         6,     29.29,27.50,101.84,101.84
      3320,  2000/1/1,    1:1:43,      0.00,    0,              0,              0,       753,       227,        15,         3,         3,         0,         3,         3,         6,         3,         3,         6,     29.29,27.52,101.84,101.84
      3321,  2000/1/1,    1:1:44,      0.00,    0,              0,              0,       723,       217,        15,         3,         3,         0,         3,         3,         5,         3,         3,         5,     29.29,27.54,101.84,101.84
      3322,  2000/1/1,    1:1:45,      0.00,    0,              0,              0,       630,       193,        18,         3,         3,         0,         2,         3,         5,         2,         3,         5,     29.29,27.52,101.84,101.84
      3323,  2000/1/1,    1:1:46,      0.00,    0,              0,              0,       630,       193,        18,         3,         3,         0,         2,         3,         5,         2,         3,         5,     29.29,27.52,101.84,101.84
      3324,  2000/1/1,    1:1:47,      0.00,    0,              0,              0,       528,       159,        18,         3,         3,         0,         1,         2,         4,         1,         2,         4,     29.29,27.53,101.84,101.84
      3325,  2000/1/1,    1:1:48,      0.00,    0,              0,              0,       528,       159,        18,         3,         3,         0,         1,         2,         4,         1,         2,         4,     29.29,27.52,101.84,101.84
      3326,  2000/1/1,    1:1:49,      0.00,    0,              0,              0,       486,       149,        18,         3,         3,         0,         1,         2,         4,         1,         2,         4,     29.29,27.52,101.84,101.84
      3327,  2000/1/1,    1:1:50,      0.00,    0,              0,              0,       486,       149,        18,         3,         3,         0,         1,         2,         4,         1,         2,         4,     29.29,27.52,101.84,101.84
      3328,  2000/1/1,    1:1:51,      0.00,    0,              0,              0,       468,       143,        18,         3,         3,         0,         1,         1,         4,         1,         1,         4,     29.29,27.52,101.84,101.84
      3329,  2000/1/1,    1:1:52,      0.00,    0,              0,              0,       429,       130,        15,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.29,27.52,101.84,101.84
      3330,  2000/1/1,    1:1:53,      0.00,    0,              0,              0,       429,       130,        15,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.29,27.52,101.84,101.84
      3331,  2000/1/1,    1:1:54,      0.00,    0,              0,              0,       399,       120,        12,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.29,27.53,101.84,101.84
      3332,  2000/1/1,    1:1:55,      0.00,    0,              0,              0,       399,       120,        12,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.29,27.52,101.84,101.84
      3333,  2000/1/1,    1:1:56,      0.00,    0,              0,              0,       399,       120,        12,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.29,27.50,101.84,101.84
      3334,  2000/1/1,    1:1:57,      0.00,    0,              0,              0,       399,       123,        12,         3,         0,         0,         1,         2,         2,         1,         2,         2,     29.29,27.52,101.84,101.84
      3335,  2000/1/1,    1:1:58,      0.00,    0,              0,              0,       399,       123,        12,         3,         0,         0,         1,         2,         2,         1,         2,         2,     29.29,27.50,101.84,101.84
      3336,  2000/1/1,    1:1:59,      0.00,    0,              0,              0,       378,       113,        12,         3,         0,         0,         0,         2,         2,         0,         2,         2,     29.29,27.50,101.84,101.84
      3337,  2000/1/1,     1:2:3,      0.00,    0,              0,              0,       420,       124,         9,         3,         0,         0,         1,         2,         2,         1,         2,         2,     29.29,27.49,101.84,101.84
      3338,  2000/1/1,     1:2:4,      0.00,    0,              0,              0,       432,       128,        12,         3,         0,         0,         1,         2,         2,         1,         2,         2,     29.29,27.50,101.84,101.84
      3339,  2000/1/1,     1:2:5,      0.00,    0,              0,              0,       432,       128,        12,         3,         0,         0,         1,         2,         2,         1,         2,         2,     29.29,27.50,101.84,101.84
      3340,  2000/1/1,     1:2:6,      0.00,    0,              0,              0,       423,       125,        12,         3,         0,         0,         1,         2,         2,         1,         2,         2,     29.29,27.50,101.84,101.84
      3341,  2000/1/1,     1:2:7,      0.00,    0,              0,              0,       432,       121,        12,         3,         0,         0,         1,         2,         2,         1,         2,         2,     29.29,27.49,101.83,101.83
      3342,  2000/1/1,     1:2:8,      0.00,    0,              0,              0,       432,       121,        12,         3,         0,         0,         1,         2,         2,         1,         2,         2,     29.29,27.48,101.83,101.83
      3343,  2000/1/1,     1:2:9,      0.00,    0,              0,              0,       441,       124,        15,         3,         0,         0,         1,         2,         2,         1,         2,         2,     29.29,27.48,101.83,101.83
      3344,  2000/1/1,    1:2:10,      0.00,    0,              0,              0,       441,       124,        15,         3,         0,         0,         1,         2,         2,         1,         2,         2,     29.28,27.49,101.83,101.83
      3345,  2000/1/1,    1:2:11,      0.00,    0,              0,              0,       423,       114,        18,         3,         0,         0,         0,         2,         2,         0,         2,         2,     29.28,27.52,101.83,101.83
      3346,  2000/1/1,    1:2:12,      0.00,    0,              0,              0,       423,       114,        18,         3,         0,         0,         0,         2,         2,         0,         2,         2,     29.28,27.53,101.83,101.83
      3347,  2000/1/1,    1:2:13,      0.00,    0,              0,              0,       423,       114,        18,         3,         0,         0,         0,         2,         2,         0,         2,         2,     29.28,27.55,101.83,101.83
      3348,  2000/1/1,    1:2:14,      0.00,    0,              0,              0,       393,       111,        12,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.28,27.55,101.83,101.83
      3349,  2000/1/1,    1:2:15,      0.00,    0,              0,              0,       393,       111,        12,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.28,27.55,101.83,101.83
      3350,  2000/1/1,    1:2:16,      0.00,    0,              0,              0,       384,       114,        12,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.28,27.55,101.83,101.83
      3351,  2000/1/1,    1:2:17,      0.00,    0,              0,              0,       384,       114,        12,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.28,27.56,101.83,101.83
      3352,  2000/1/1,    1:2:18,      0.00,    0,              0,              0,       432,       127,        12,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.28,27.57,101.83,101.83
      3353,  2000/1/1,    1:2:19,      0.00,    0,              0,              0,       402,       117,        12,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.28,27.57,101.83,101.83
      3354,  2000/1/1,    1:2:20,      0.00,    0,              0,              0,       402,       117,        12,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.28,27.57,101.83,101.83
      3355,  2000/1/1,    1:2:21,      0.00,    0,              0,              0,       411,       120,        12,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.28,27.61,101.83,101.83
      3356,  2000/1/1,    1:2:22,      0.00,    0,              0,              0,       411,       120,        12,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.28,27.60,101.83,101.83
      3357,  2000/1/1,    1:2:23,      0.00,    0,              0,              0,       432,       127,        15,         0,         0,         0,         1,         2,         2,         1,         2,         2,     29.28,27.62,101.83,101.83
      3358,  2000/1/1,    1:2:24,      0.00,    0,              0,              0,       492,       154,        18,         0,         0,         0,         2,         3,         3,         2,         3,         3,     29.28,27.62,101.83,101.83
      3359,  2000/1/1,    1:2:25,      0.00,    0,              0,              0,       492,       154,        18,         0,         0,         0,         2,         3,         3,         2,         3,         3,     29.28,27.63,101.83,101.83
      3360,  2000/1/1,    1:2:26,      0.00,    0,              0,              0,       543,       171,        15,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.28,27.63,101.83,101.83
      3361,  2000/1/1,    1:2:27,      0.00,    0,              0,              0,       543,       171,        15,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.28,27.63,101.83,101.83
      3362,  2000/1/1,    1:2:28,      0.00,    0,              0,              0,       573,       185,        12,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.28,27.65,101.83,101.83
      3363,  2000/1/1,    1:2:29,      0.00,    0,              0,              0,       603,       191,        15,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.28,27.64,101.83,101.83
      3364,  2000/1/1,    1:2:33,      0.00,    0,              0,              0,       573,       177,        15,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.28,27.64,101.83,101.83
      3365,  2000/1/1,    1:2:34,      0.00,    0,              0,              0,       573,       177,        12,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.28,27.69,101.83,101.83
      3366,  2000/1/1,    1:2:35,      0.00,    0,              0,              0,       573,       177,        12,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.28,27.68,101.83,101.83
      3367,  2000/1/1,    1:2:36,      0.00,    0,              0,              0,       594,       183,        12,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.28,27.68,101.83,101.83
      3368,  2000/1/1,    1:2:37,      0.00,    0,              0,              0,       594,       183,        12,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.28,27.68,101.83,101.83
      3369,  2000/1/1,    1:2:38,      0.00,    0,              0,              0,       534,       163,         9,         0,         0,         0,         2,         2,         2,         2,         2,         2,     29.28,27.69,101.83,101.83
      3370,  2000/1/1,    1:2:39,      0.00,    0,              0,              0,       534,       163,         9,         0,         0,         0,         2,         2,         2,         2,         2,         2,     29.28,27.71,101.83,101.83
      3371,  2000/1/1,    1:2:40,      0.00,    0,              0,              0,       552,       169,         9,         0,         0,         0,         2,         2,         2,         2,         2,         2,     29.28,27.70,101.83,101.83
      3372,  2000/1/1,    1:2:41,      0.00,    0,              0,              0,       501,       152,         6,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.28,27.73,101.83,101.83
      3373,  2000/1/1,    1:2:42,      0.00,    0,              0,              0,       501,       152,         6,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.28,27.74,101.83,101.83
      3374,  2000/1/1,    1:2:43,      0.00,    0,              0,              0,       510,       148,         6,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.28,27.76,101.83,101.83
      3375,  2000/1/1,    1:2:44,      0.00,    0,              0,              0,       510,       148,         6,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.28,27.77,101.83,101.83
      3376,  2000/1/1,    1:2:45,      0.00,    0,              0,              0,       480,       138,         6,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.28,27.78,101.83,101.83
      3377,  2000/1/1,    1:2:46,      0.00,    0,              0,              0,       510,       152,         6,         0,         0,         0,         2,         2,         2,         2,         2,         2,     29.28,27.81,101.83,101.83
      3378,  2000/1/1,    1:2:47,      0.00,    0,              0,              0,       510,       152,         6,         0,         0,         0,         2,         2,         2,         2,         2,         2,     29.28,27.79,101.83,101.83
      3379,  2000/1/1,    1:2:48,      0.00,    0,              0,              0,       561,       169,         9,         0,         0,         0,         2,         2,         2,         2,         2,         2,     29.28,27.77,101.83,101.83
      3380,  2000/1/1,    1:2:49,      0.00,    0,              0,              0,       561,       169,         9,         0,         0,         0,         2,         2,         2,         2,         2,         2,     29.28,27.73,101.84,101.84
      3381,  2000/1/1,    1:2:50,      0.00,    0,              0,              0,       501,       153,         9,         0,         0,         0,         2,         2,         2,         2,         2,         2,     29.28,27.79,101.84,101.84
      3382,  2000/1/1,    1:2:51,      0.00,    0,              0,              0,       462,       143,         9,         0,         0,         0,         2,         2,         2,         2,         2,         2,     29.28,27.77,101.84,101.84
      3383,  2000/1/1,    1:2:52,      0.00,    0,              0,              0,       462,       143,         9,         0,         0,         0,         2,         2,         2,         2,         2,         2,     29.28,27.79,101.84,101.84
      3384,  2000/1/1,    1:2:53,      0.00,    0,              0,              0,       450,       143,         9,         0,         0,         0,         1,         2,         2,         1,         2,         2,     29.28,27.79,101.85,101.85
      3385,  2000/1/1,    1:2:54,      0.00,    0,              0,              0,       450,       143,         9,         0,         0,         0,         1,         2,         2,         1,         2,         2,     29.28,27.80,101.85,101.85
      3386,  2000/1/1,    1:2:55,      0.00,    0,              0,              0,       480,       150,         9,         0,         0,         0,         2,         2,         2,         2,         2,         2,     29.28,27.81,101.85,101.85
      3387,  2000/1/1,    1:2:56,      0.00,    0,              0,              0,       450,       140,         6,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.28,27.81,101.85,101.85
      3388,  2000/1/1,    1:2:57,      0.00,    0,              0,              0,       450,       140,         6,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.28,27.81,101.86,101.86
      3389,  2000/1/1,    1:2:58,      0.00,    0,              0,              0,       492,       154,        12,         0,         0,         0,         2,         2,         2,         2,         2,         2,     29.28,27.84,101.86,101.86
      3390,  2000/1/1,    1:2:59,      0.00,    0,              0,              0,       492,       154,        12,         0,         0,         0,         2,         2,         2,         2,         2,         2,     29.28,27.82,101.86,101.86
      3391,  2000/1/1,     1:3:3,      0.00,    0,              0,              0,       480,       154,        12,         0,         0,         0,         1,         2,         2,         1,         2,         2,     29.28,27.82,101.86,101.86
      3392,  2000/1/1,     1:3:4,      0.00,    0,              0,              0,       480,       154,        12,         0,         0,         0,         1,         2,         2,         1,         2,         2,     29.28,27.82,101.86,101.86
      3393,  2000/1/1,     1:3:5,      0.00,    0,              0,              0,       450,       144,         9,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.28,27.86,101.87,101.87
      3394,  2000/1/1,     1:3:6,      0.00,    0,              0,              0,       450,       144,         9,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.28,27.82,101.87,101.87
      3395,  2000/1/1,     1:3:7,      0.00,    0,              0,              0,       489,       157,         9,         0,         0,         0,         1,         2,         2,         1,         2,         2,     29.28,27.83,101.87,101.87
      3396,  2000/1/1,     1:3:8,      0.00,    0,              0,              0,       519,       164,        12,         0,         0,         0,         1,         2,         2,         1,         2,         2,     29.28,27.87,101.87,101.87
      3397,  2000/1/1,     1:3:9,      0.00,    0,              0,              0,       519,       164,        12,         0,         0,         0,         1,         2,         2,         1,         2,         2,     29.28,27.86,101.87,101.87
      3398,  2000/1/1,    1:3:10,      0.00,    0,              0,              0,       660,       195,        22,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.28,27.83,101.87,101.87
      3399,  2000/1/1,    1:3:11,      0.00,    0,              0,              0,       660,       195,        22,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.28,27.88,101.87,101.87
      3400,  2000/1/1,    1:3:12,      0.00,    0,              0,              0,       660,       198,        22,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.28,27.88,101.88,101.88
      3401,  2000/1/1,    1:3:13,      0.00,    0,              0,              0,       711,       215,        22,         0,         0,         0,         3,         4,         4,         3,         4,         4,     29.28,27.90,101.88,101.88
      3402,  2000/1/1,    1:3:14,      0.00,    0,              0,              0,       711,       215,        22,         0,         0,         0,         3,         4,         4,         3,         4,         4,     29.28,27.92,101.88,101.88
      3403,  2000/1/1,    1:3:15,      0.00,    0,              0,              0,       690,       205,        19,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.28,27.93,101.88,101.88
      3404,  2000/1/1,    1:3:16,      0.00,    0,              0,              0,       690,       205,        19,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.28,27.95,101.88,101.88
      3405,  2000/1/1,    1:3:17,      0.00,    0,              0,              0,       690,       205,        19,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.28,27.95,101.88,101.88
      3406,  2000/1/1,    1:3:18,      0.00,    0,              0,              0,       741,       215,        16,         0,         0,         0,         3,         4,         4,         3,         4,         4,     29.28,27.96,101.88,101.88
      3407,  2000/1/1,    1:3:19,      0.00,    0,              0,              0,       741,       215,        16,         0,         0,         0,         3,         4,         4,         3,         4,         4,     29.28,27.97,101.88,101.88
      3408,  2000/1/1,    1:3:20,      0.00,    0,              0,              0,       732,       212,        26,         0,         0,         0,         3,         4,         4,         3,         4,         4,     29.28,28.00,101.88,101.88
      3409,  2000/1/1,    1:3:21,      0.00,    0,              0,              0,       732,       212,        26,         0,         0,         0,         3,         4,         4,         3,         4,         4,     29.28,28.00,101.88,101.88
      3410,  2000/1/1,    1:3:22,      0.00,    0,              0,              0,       753,       219,        26,         0,         0,         0,         3,         4,         4,         3,         4,         4,     29.28,28.00,101.88,101.88
      3411,  2000/1/1,    1:3:23,      0.00,    0,              0,              0,       783,       226,        26,         0,         0,         0,         3,         4,         4,         3,         4,         4,     29.28,27.98,101.88,101.88
      3412,  2000/1/1,    1:3:24,      0.00,    0,              0,              0,       783,       226,        26,         0,         0,         0,         3,         4,         4,         3,         4,         4,     29.28,28.00,101.88,101.88
      3413,  2000/1/1,    1:3:25,      0.00,    0,              0,              0,       783,       229,        26,         0,         0,         0,         3,         4,         4,         3,         4,         4,     29.27,28.00,101.88,101.88
      3414,  2000/1/1,    1:3:26,      0.00,    0,              0,              0,       783,       229,        26,         0,         0,         0,         3,         4,         4,         3,         4,         4,     29.27,28.00,101.88,101.88
      3415,  2000/1/1,    1:3:27,      0.00,    0,              0,              0,       663,       202,        16,         0,         0,         0,         2,         3,         3,         2,         3,         3,     29.28,28.01,101.88,101.88
      3416,  2000/1/1,    1:3:28,      0.00,    0,              0,              0,       663,       202,        16,         0,         0,         0,         2,         3,         3,         2,         3,         3,     29.28,28.02,101.88,101.88
      3417,  2000/1/1,    1:3:29,      0.00,    0,              0,              0,       693,       212,        16,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.28,28.02,101.88,101.88
      3418,  2000/1/1,    1:3:33,      0.00,    0,              0,              0,       723,       218,        16,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.27,28.02,101.88,101.88
      3419,  2000/1/1,    1:3:34,      0.00,    0,              0,              0,       732,       221,        19,         3,         3,         0,         3,         3,         5,         3,         3,         5,     29.27,28.01,101.88,101.88
      3420,  2000/1/1,    1:3:35,      0.00,    0,              0,              0,       780,       244,        32,         3,         3,         0,         3,         4,         6,         3,         4,         6,     29.27,28.01,101.88,101.88
      3421,  2000/1/1,    1:3:36,      0.00,    0,              0,              0,       780,       244,        32,         3,         3,         0,         3,         4,         6,         3,         4,         6,     29.27,28.02,101.88,101.88
      3422,  2000/1/1,    1:3:37,      0.00,    0,              0,              0,       780,       244,        22,         3,         3,         0,         3,         4,         6,         3,         4,         6,     29.27,28.03,101.88,101.88
      3423,  2000/1/1,    1:3:38,      0.00,    0,              0,              0,       780,       244,        22,         3,         3,         0,         3,         4,         6,         3,         4,         6,     29.27,28.02,101.88,101.88
      3424,  2000/1/1,    1:3:39,      0.00,    0,              0,              0,       780,       240,        22,         3,         3,         0,         3,         4,         6,         3,         4,         6,     29.27,28.03,101.88,101.88
      3425,  2000/1/1,    1:3:40,      0.00,    0,              0,              0,       789,       246,        22,         3,         3,         0,         3,         4,         6,         3,         4,         6,     29.27,28.05,101.88,101.88
      3426,  2000/1/1,    1:3:41,      0.00,    0,              0,              0,       789,       246,        22,         3,         3,         0,         3,         4,         6,         3,         4,         6,     29.27,28.06,101.88,101.88
      3427,  2000/1/1,    1:3:42,      0.00,    0,              0,              0,       798,       246,        25,         9,         9,         0,         3,         4,         9,         3,         4,         9,     29.27,28.06,101.88,101.88
      3428,  2000/1/1,    1:3:43,      0.00,    0,              0,              0,       798,       246,        25,         9,         9,         0,         3,         4,         9,         3,         4,         9,     29.27,28.08,101.88,101.88
      3429,  2000/1/1,    1:3:44,      0.00,    0,              0,              0,       900,       276,        28,         9,         9,         0,         4,         5,        11,         4,         5,        11,     29.27,28.08,101.88,101.88
      3430,  2000/1/1,    1:3:45,      0.00,    0,              0,              0,       870,       266,        28,         9,         9,         0,         4,         5,        10,         4,         5,        10,     29.27,28.08,101.88,101.88
      3431,  2000/1/1,    1:3:46,      0.00,    0,              0,              0,       870,       266,        28,         9,         9,         0,         4,         5,        10,         4,         5,        10,     29.27,28.08,101.88,101.88
      3432,  2000/1/1,    1:3:47,      0.00,    0,              0,              0,       822,       250,        28,        12,        12,         0,         4,         4,        12,         4,         4,        12,     29.27,28.08,101.88,101.88
      3433,  2000/1/1,    1:3:48,      0.00,    0,              0,              0,       822,       250,        28,        12,        12,         0,         4,         4,        12,         4,         4,        12,     29.27,28.04,101.88,101.88
      3434,  2000/1/1,    1:3:49,      0.00,    0,              0,              0,       762,       237,        31,        12,        12,         0,         4,         4,        12,         4,         4,        12,     29.27,27.97,101.88,101.88
      3435,  2000/1/1,    1:3:50,      0.00,    0,              0,              0,       762,       237,        31,        12,        12,         0,         4,         4,        12,         4,         4,        12,     29.27,27.93,101.88,101.88
      3436,  2000/1/1,    1:3:51,      0.00,    0,              0,              0,       762,       237,        31,         9,         9,         0,         4,         4,        10,         4,         4,        10,     29.27,27.94,101.88,101.88
      3437,  2000/1/1,    1:3:52,      0.00,    0,              0,              0,       714,       217,        18,         9,         9,         0,         3,         3,         9,         3,         3,         9,     29.27,27.94,101.88,101.88
      3438,  2000/1/1,    1:3:53,      0.00,    0,              0,              0,       714,       217,        18,         9,         9,         0,         3,         3,         9,         3,         3,         9,     29.27,27.97,101.88,101.88
      3439,  2000/1/1,    1:3:54,      0.00,    0,              0,              0,       795,       237,        18,         9,         9,         0,         4,         4,        10,         4,         4,        10,     29.27,27.98,101.89,101.89
      3440,  2000/1/1,    1:3:55,      0.00,    0,              0,              0,       795,       237,        18,         9,         9,         0,         4,         4,        10,         4,         4,        10,     29.27,28.01,101.89,101.89
      3441,  2000/1/1,    1:3:56,      0.00,    0,              0,              0,       783,       234,        18,         9,         9,         0,         3,         4,        10,         3,         4,        10,     29.27,28.03,101.89,101.89
