A5A5A5A5A5A5
   Counter,      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(hPa),   Alti(m)
      3694,  2000/1/1,    1:8:40,      0.00,    0,              0,              0,       765,       225,         0,         0,         0,         0,         3,         3,         3,         3,         3,         3,     30.00,28.99,101.89,101.89
      3695,  2000/1/1,    1:8:41,      0.00,    0,              0,              0,       810,       243,         9,         0,         0,         0,         3,         4,         4,         3,         4,         4,     30.00,29.00,101.89,101.89
      3696,  2000/1/1,    1:8:42,      0.00,    0,              0,              0,       810,       243,         9,         0,         0,         0,         3,         4,         4,         3,         4,         4,     30.00,29.01,101.89,101.89
      3697,  2000/1/1,    1:8:43,      0.00,    0,              0,              0,       747,       222,        21,         0,         0,         0,         3,         4,         4,         3,         4,         4,     30.00,29.03,101.89,101.89
      3698,  2000/1/1,    1:8:44,      0.00,    0,              0,              0,       747,       222,        21,         0,         0,         0,         3,         4,         4,         3,         4,         4,     30.00,29.07,101.89,101.89
      3699,  2000/1/1,    1:8:45,      0.00,    0,              0,              0,       783,       225,        21,         0,         0,         0,         3,         4,         4,         3,         4,         4,     30.00,29.06,101.89,101.89
      3700,  2000/1/1,    1:8:46,      0.00,    0,              0,              0,       783,       231,        24,         3,         3,         0,         3,         4,         6,         3,         4,         6,     30.00,29.02,101.89,101.89
      3701,  2000/1/1,    1:8:47,      0.00,    0,              0,              0,       783,       231,        24,         3,         3,         0,         3,         4,         6,         3,         4,         6,     30.00,29.02,101.89,101.89
      3702,  2000/1/1,    1:8:48,      0.00,    0,              0,              0,       792,       234,        30,         3,         3,         0,         3,         5,         7,         3,         5,         7,     29.99,29.00,101.89,101.89
      3703,  2000/1/1,    1:8:49,      0.00,    0,              0,              0,       792,       234,        30,         3,         3,         0,         3,         5,         7,         3,         5,         7,     29.99,28.99,101.89,101.89
      3704,  2000/1/1,    1:8:50,      0.00,    0,              0,              0,       864,       258,        42,         6,         3,         0,         3,         6,         8,         3,         6,         8,     29.99,28.98,101.89,101.89
      3705,  2000/1/1,    1:8:51,      0.00,    0,              0,              0,       864,       258,        42,         6,         3,         0,         3,         6,         8,         3,         6,         8,     29.99,28.99,101.90,101.90
      3706,  2000/1/1,    1:8:52,      0.00,    0,              0,              0,       828,       240,        48,         6,         3,         0,         3,         6,         8,         3,         6,         8,     29.99,29.00,101.90,101.90
      3707,  2000/1/1,    1:8:53,      0.00,    0,              0,              0,       810,       234,        48,         6,         3,         0,         3,         6,         8,         3,         6,         8,     29.99,29.00,101.90,101.90
      3708,  2000/1/1,    1:8:54,      0.00,    0,              0,              0,       774,       225,        54,         9,         3,         0,         2,         7,         9,         2,         7,         9,     29.99,29.02,101.90,101.90
      3709,  2000/1/1,    1:8:55,      0.00,    0,              0,              0,       747,       216,        48,        12,         3,         0,         2,         6,         8,         2,         6,         8,     29.99,29.07,101.90,101.90
      3710,  2000/1/1,    1:8:56,      0.00,    0,              0,              0,       810,       240,        45,        12,         3,         0,         3,         7,         9,         3,         7,         9,     29.99,29.11,101.90,101.90
      3711,  2000/1/1,    1:8:57,      0.00,    0,              0,              0,       810,       249,        57,        15,         3,         0,         3,         8,        10,         3,         8,        10,     29.99,29.10,101.90,101.90
      3712,  2000/1/1,    1:8:58,      0.00,    0,              0,              0,       819,       249,        63,        12,         0,         0,         3,         9,         9,         3,         9,         9,     29.99,29.07,101.90,101.90
      3713,  2000/1/1,    1:8:59,      0.00,    0,              0,              0,       774,       231,        51,         9,         0,         0,         3,         7,         7,         3,         7,         7,     29.99,29.02,101.90,101.90
      3714,  2000/1/1,     1:9:0,      0.00,    0,              0,              0,       828,       243,        51,         9,         0,         0,         3,         8,         8,         3,         8,         8,     29.99,29.02,101.90,101.90
      3715,  2000/1/1,     1:9:4,      0.00,    0,              0,              0,       828,       243,        42,         6,         0,         0,         3,         7,         7,         3,         7,         7,     29.99,29.02,101.90,101.90
      3716,  2000/1/1,     1:9:5,      0.00,    0,              0,              0,       828,       243,        42,         6,         0,         0,         3,         7,         7,         3,         7,         7,     29.99,28.96,101.89,101.89
      3717,  2000/1/1,     1:9:6,      0.00,    0,              0,              0,       810,       240,        42,         3,         0,         0,         4,         6,         6,         4,         6,         6,     30.00,28.95,101.90,101.90
      3718,  2000/1/1,     1:9:7,      0.00,    0,              0,              0,       864,       255,        45,         3,         0,         0,         4,         7,         7,         4,         7,         7,     30.00,28.96,101.89,101.89
      3719,  2000/1/1,     1:9:8,      0.00,    0,              0,              0,       864,       255,        45,         3,         0,         0,         4,         7,         7,         4,         7,         7,     30.00,28.95,101.89,101.89
      3720,  2000/1/1,     1:9:9,      0.00,    0,              0,              0,       882,       249,        39,         0,         0,         0,         4,         6,         6,         4,         6,         6,     30.00,28.98,101.89,101.89
      3721,  2000/1/1,    1:9:10,      0.00,    0,              0,              0,       882,       249,        39,         0,         0,         0,         4,         6,         6,         4,         6,         6,     30.00,28.95,101.89,101.89
      3722,  2000/1/1,    1:9:11,      0.00,    0,              0,              0,       810,       231,        30,         0,         0,         0,         4,         5,         5,         4,         5,         5,     29.99,28.96,101.89,101.89
      3723,  2000/1/1,    1:9:12,      0.00,    0,              0,              0,       810,       234,        27,         0,         0,         0,         4,         5,         5,         4,         5,         5,     29.99,28.99,101.89,101.89
      3724,  2000/1/1,    1:9:13,      0.00,    0,              0,              0,       810,       234,        27,         0,         0,         0,         4,         5,         5,         4,         5,         5,     29.99,29.00,101.89,101.89
      3725,  2000/1/1,    1:9:14,      0.00,    0,              0,              0,       756,       219,        27,         0,         0,         0,         4,         4,         4,         4,         4,         4,     29.99,28.96,101.89,101.89
      3726,  2000/1/1,    1:9:15,      0.00,    0,              0,              0,       756,       219,        27,         0,         0,         0,         4,         4,         4,         4,         4,         4,     29.99,28.99,101.89,101.89
      3727,  2000/1/1,    1:9:16,      0.00,    0,              0,              0,       792,       240,        27,         0,         0,         0,         4,         5,         5,         4,         5,         5,     29.99,29.01,101.89,101.89
      3728,  2000/1/1,    1:9:17,      0.00,    0,              0,              0,       837,       252,        27,         0,         0,         0,         4,         5,         5,         4,         5,         5,     29.99,29.00,101.89,101.89
      3729,  2000/1/1,    1:9:18,      0.00,    0,              0,              0,       837,       252,        27,         0,         0,         0,         4,         5,         5,         4,         5,         5,     29.99,29.00,101.89,101.89
      3730,  2000/1/1,    1:9:19,      0.00,    0,              0,              0,       774,       234,        27,         0,         0,         0,         4,         4,         4,         4,         4,         4,     29.99,29.02,101.89,101.89
      3731,  2000/1/1,    1:9:20,      0.00,    0,              0,              0,       774,       234,        27,         0,         0,         0,         4,         4,         4,         4,         4,         4,     29.99,29.00,101.88,101.88
      3732,  2000/1/1,    1:9:21,      0.00,    0,              0,              0,       765,       234,        27,         0,         0,         0,         4,         4,         4,         4,         4,         4,     29.99,29.00,101.88,101.88
      3733,  2000/1/1,    1:9:22,      0.00,    0,              0,              0,       792,       237,        24,         0,         0,         0,         4,         4,         4,         4,         4,         4,     29.99,28.99,101.88,101.88
      3734,  2000/1/1,    1:9:23,      0.00,    0,              0,              0,       792,       237,        24,         0,         0,         0,         4,         4,         4,         4,         4,         4,     29.98,28.98,101.88,101.88
      3735,  2000/1/1,    1:9:24,      0.00,    0,              0,              0,       675,       201,        12,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.98,29.03,101.88,101.88
      3736,  2000/1/1,    1:9:25,      0.00,    0,              0,              0,       675,       201,        12,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.98,29.06,101.88,101.88
      3737,  2000/1/1,    1:9:26,      0.00,    0,              0,              0,       657,       207,         6,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.98,29.07,101.88,101.88
      3738,  2000/1/1,    1:9:27,      0.00,    0,              0,              0,       657,       207,         6,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.98,29.15,101.88,101.88
      3739,  2000/1/1,    1:9:28,      0.00,    0,              0,              0,       738,       234,         9,         0,         0,         0,         4,         4,         4,         4,         4,         4,     29.98,29.18,101.87,101.87
      3740,  2000/1/1,    1:9:29,      0.00,    0,              0,              0,       747,       237,         9,         0,         0,         0,         4,         4,         4,         4,         4,         4,     29.98,29.21,101.87,101.87
      3741,  2000/1/1,    1:9:30,      0.00,    0,              0,              0,       747,       237,         9,         0,         0,         0,         4,         4,         4,         4,         4,         4,     29.98,29.19,101.87,101.87
      3742,  2000/1/1,    1:9:34,      0.00,    0,              0,              0,       675,       210,         6,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.98,29.17,101.86,101.86
      3743,  2000/1/1,    1:9:35,      0.00,    0,              0,              0,       675,       210,         6,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.98,29.22,101.86,101.86
      3744,  2000/1/1,    1:9:36,      0.00,    0,              0,              0,       675,       207,         6,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.97,29.22,101.86,101.86
      3745,  2000/1/1,    1:9:37,      0.00,    0,              0,              0,       675,       207,         6,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.97,29.24,101.85,101.85
      3746,  2000/1/1,    1:9:38,      0.00,    0,              0,              0,       729,       225,         6,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.97,29.23,101.85,101.85
      3747,  2000/1/1,    1:9:39,      0.00,    0,              0,              0,       720,       228,         6,         0,         0,         0,         4,         4,         4,         4,         4,         4,     29.97,29.23,101.84,101.84
      3748,  2000/1/1,    1:9:40,      0.00,    0,              0,              0,       720,       228,         6,         0,         0,         0,         4,         4,         4,         4,         4,         4,     29.97,29.23,101.84,101.84
      3749,  2000/1/1,    1:9:41,      0.00,    0,              0,              0,       675,       210,         6,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.97,29.22,101.83,101.83
      3750,  2000/1/1,    1:9:42,      0.00,    0,              0,              0,       675,       210,         6,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.97,29.24,101.83,101.83
      3751,  2000/1/1,    1:9:43,      0.00,    0,              0,              0,       783,       237,        12,         0,         0,         0,         4,         4,         4,         4,         4,         4,     29.97,29.24,101.83,101.83
      3752,  2000/1/1,    1:9:44,      0.00,    0,              0,              0,       783,       237,        12,         0,         0,         0,         4,         4,         4,         4,         4,         4,     29.97,29.22,101.82,101.82
      3753,  2000/1/1,    1:9:45,      0.00,    0,              0,              0,       765,       225,         9,         0,         0,         0,         4,         4,         4,         4,         4,         4,     29.97,29.22,101.82,101.82
      3754,  2000/1/1,    1:9:46,      0.00,    0,              0,              0,       738,       216,         9,         0,         0,         0,         3,         4,         4,         3,         4,         4,     29.97,29.23,101.82,101.82
      3755,  2000/1/1,    1:9:47,      0.00,    0,              0,              0,       738,       216,         9,         0,         0,         0,         3,         4,         4,         3,         4,         4,     29.97,29.24,101.82,101.82
      3756,  2000/1/1,    1:9:48,      0.00,    0,              0,              0,       711,       207,        12,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.97,29.29,101.81,101.81
      3757,  2000/1/1,    1:9:49,      0.00,    0,              0,              0,       711,       207,        12,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.97,29.33,101.81,101.81
      3758,  2000/1/1,    1:9:50,      0.00,    0,              0,              0,       792,       237,        18,         0,         0,         0,         4,         4,         4,         4,         4,         4,     29.97,29.34,101.81,101.81
      3759,  2000/1/1,    1:9:51,      0.00,    0,              0,              0,       810,       246,        18,         0,         0,         0,         4,         5,         5,         4,         5,         5,     29.97,29.33,101.81,101.81
      3760,  2000/1/1,    1:9:52,      0.00,    0,              0,              0,       810,       246,        18,         0,         0,         0,         4,         5,         5,         4,         5,         5,     29.96,29.34,101.81,101.81
      3761,  2000/1/1,    1:9:53,      0.00,    0,              0,              0,       837,       255,        24,         0,         0,         0,         4,         5,         5,         4,         5,         5,     29.96,29.35,101.81,101.81
      3762,  2000/1/1,    1:9:54,      0.00,    0,              0,              0,       837,       255,        24,         0,         0,         0,         4,         5,         5,         4,         5,         5,     29.96,29.38,101.81,101.80
      3763,  2000/1/1,    1:9:55,      0.00,    0,              0,              0,       819,       249,        24,         0,         0,         0,         4,         5,         5,         4,         5,         5,     29.96,29.33,101.80,101.80
      3764,  2000/1/1,    1:9:56,      0.00,    0,              0,              0,       792,       234,        24,         0,         0,         0,         4,         4,         4,         4,         4,         4,     29.96,29.31,101.80,101.80
      3765,  2000/1/1,    1:9:57,      0.00,    0,              0,              0,       792,       234,        24,         0,         0,         0,         4,         4,         4,         4,         4,         4,     29.96,29.30,101.80,101.80
      3766,  2000/1/1,    1:9:58,      0.00,    0,              0,              0,       837,       252,        24,         0,         0,         0,         4,         5,         5,         4,         5,         5,     29.96,29.30,101.80,101.80
      3767,  2000/1/1,    1:9:59,      0.00,    0,              0,              0,       837,       252,        24,         0,         0,         0,         4,         5,         5,         4,         5,         5,     29.96,29.29,101.80,101.80
      3768,  2000/1/1,    1:10:0,      0.00,    0,              0,              0,       738,       228,        18,         0,         0,         0,         3,         4,         4,         3,         4,         4,     29.96,29.26,101.80,101.80
      3769,  2000/1/1,    1:10:4,      0.00,    0,              0,              0,       756,       237,        18,         0,         0,         0,         3,         4,         4,         3,         4,         4,     29.96,29.31,101.80,101.80
      3770,  2000/1/1,    1:10:5,      0.00,    0,              0,              0,       711,       222,        12,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.96,29.28,101.80,101.80
      3771,  2000/1/1,    1:10:6,      0.00,    0,              0,              0,       711,       222,        12,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.96,29.30,101.80,101.80
      3772,  2000/1/1,    1:10:7,      0.00,    0,              0,              0,       621,       192,        15,         3,         0,         0,         2,         3,         3,         2,         3,         3,     29.96,29.31,101.80,101.80
      3773,  2000/1/1,    1:10:8,      0.00,    0,              0,              0,       675,       207,        18,         3,         0,         0,         2,         3,         3,         2,         3,         3,     29.95,29.34,101.80,101.80
      3774,  2000/1/1,    1:10:9,      0.00,    0,              0,              0,       675,       207,        18,         3,         0,         0,         2,         3,         3,         2,         3,         3,     29.95,29.35,101.80,101.80
      3775,  2000/1/1,   1:10:10,      0.00,    0,              0,              0,       630,       198,        12,         3,         0,         0,         2,         3,         3,         2,         3,         3,     29.95,29.30,101.80,101.80
      3776,  2000/1/1,   1:10:11,      0.00,    0,              0,              0,       630,       198,        12,         3,         0,         0,         2,         3,         3,         2,         3,         3,     29.95,29.26,101.80,101.80
      3777,  2000/1/1,   1:10:12,      0.00,    0,              0,              0,       603,       189,        12,         3,         0,         0,         2,         3,         3,         2,         3,         3,     29.95,29.27,101.80,101.80
      3778,  2000/1/1,   1:10:13,      0.00,    0,              0,              0,       585,       186,        12,         3,         0,         0,         2,         3,         3,         2,         3,         3,     29.95,29.32,101.80,101.80
      3779,  2000/1/1,   1:10:14,      0.00,    0,              0,              0,       585,       186,        12,         3,         0,         0,         2,         3,         3,         2,         3,         3,     29.95,29.32,101.80,101.80
      3780,  2000/1/1,   1:10:15,      0.00,    0,              0,              0,       522,       165,        12,         3,         0,         0,         2,         3,         3,         2,         3,         3,     29.95,29.30,101.80,101.80
      3781,  2000/1/1,   1:10:16,      0.00,    0,              0,              0,       522,       165,        12,         3,         0,         0,         2,         3,         3,         2,         3,         3,     29.95,29.27,101.80,101.80
      3782,  2000/1/1,   1:10:17,      0.00,    0,              0,              0,       504,       156,        12,         3,         0,         0,         2,         3,         3,         2,         3,         3,     29.95,29.26,101.80,101.80
      3783,  2000/1/1,   1:10:18,      0.00,    0,              0,              0,       468,       144,        12,         3,         0,         0,         1,         2,         2,         1,         2,         2,     29.95,29.25,101.80,101.80
      3784,  2000/1/1,   1:10:19,      0.00,    0,              0,              0,       468,       144,        12,         3,         0,         0,         1,         2,         2,         1,         2,         2,     29.95,29.23,101.80,101.80
      3785,  2000/1/1,   1:10:20,      0.00,    0,              0,              0,       432,       129,        12,         3,         0,         0,         1,         2,         2,         1,         2,         2,     29.95,29.23,101.80,101.80
      3786,  2000/1/1,   1:10:21,      0.00,    0,              0,              0,       432,       129,        12,         3,         0,         0,         1,         2,         2,         1,         2,         2,     29.95,29.18,101.80,101.80
      3787,  2000/1/1,   1:10:22,      0.00,    0,              0,              0,       504,       150,        12,         3,         0,         0,         2,         3,         3,         2,         3,         3,     29.94,29.16,101.80,101.80
      3788,  2000/1/1,   1:10:23,      0.00,    0,              0,              0,       504,       150,        12,         3,         0,         0,         2,         3,         3,         2,         3,         3,     29.94,29.16,101.80,101.80
      3789,  2000/1/1,   1:10:24,      0.00,    0,              0,              0,       540,       162,         9,         3,         3,         3,         2,         2,         5,         2,         2,         5,     29.94,29.15,101.80,101.80
      3790,  2000/1/1,   1:10:25,      0.00,    0,              0,              0,       495,       141,         6,         3,         3,         3,         1,         1,         4,         1,         1,         4,     29.94,29.12,101.80,101.80
      3791,  2000/1/1,   1:10:26,      0.00,    0,              0,              0,       495,       141,         6,         3,         3,         3,         1,         1,         4,         1,         1,         4,     29.94,29.08,101.80,101.80
      3792,  2000/1/1,   1:10:27,      0.00,    0,              0,              0,       531,       153,         6,         3,         3,         3,         1,         1,         4,         1,         1,         4,     29.94,29.02,101.80,101.80
      3793,  2000/1/1,   1:10:28,      0.00,    0,              0,              0,       531,       153,         6,         3,         3,         3,         1,         1,         4,         1,         1,         4,     29.94,29.00,101.80,101.80
      3794,  2000/1/1,   1:10:29,      0.00,    0,              0,              0,       540,       156,        12,         3,         3,         3,         1,         2,         5,         1,         2,         5,     29.94,28.98,101.80,101.80
      3795,  2000/1/1,   1:10:30,      0.00,    0,              0,              0,       540,       156,        12,         3,         3,         3,         1,         2,         5,         1,         2,         5,     29.94,28.96,101.80,101.80
      3796,  2000/1/1,   1:10:34,      0.00,    0,              0,              0,       621,       171,        21,         3,         3,         3,         2,         3,         5,         2,         3,         5,     29.94,28.96,101.80,101.80
      3797,  2000/1/1,   1:10:35,      0.00,    0,              0,              0,       684,       192,        27,         3,         3,         3,         2,         3,         6,         2,         3,         6,     29.94,28.89,101.80,101.80
      3798,  2000/1/1,   1:10:36,      0.00,    0,              0,              0,       684,       192,        27,         3,         3,         3,         2,         3,         6,         2,         3,         6,     29.94,28.90,101.80,101.80
      3799,  2000/1/1,   1:10:37,      0.00,    0,              0,              0,       720,       201,        27,         3,         3,         3,         3,         4,         6,         3,         4,         6,     29.93,28.93,101.80,101.80
      3800,  2000/1/1,   1:10:38,      0.00,    0,              0,              0,       720,       201,        27,         3,         3,         3,         3,         4,         6,         3,         4,         6,     29.93,28.95,101.80,101.80
      3801,  2000/1/1,   1:10:39,      0.00,    0,              0,              0,       639,       177,        27,         3,         3,         3,         2,         3,         6,         2,         3,         6,     29.93,28.96,101.80,101.80
      3802,  2000/1/1,   1:10:40,      0.00,    0,              0,              0,       558,       150,        21,         0,         0,         0,         1,         2,         2,         1,         2,         2,     29.93,28.96,101.80,101.80
      3803,  2000/1/1,   1:10:41,      0.00,    0,              0,              0,       558,       150,        21,         0,         0,         0,         1,         2,         2,         1,         2,         2,     29.93,28.96,101.80,101.80
      3804,  2000/1/1,   1:10:42,      0.00,    0,              0,              0,       531,       144,        21,         0,         0,         0,         1,         2,         2,         1,         2,         2,     29.93,28.94,101.80,101.80
      3805,  2000/1/1,   1:10:43,      0.00,    0,              0,              0,       531,       144,        21,         0,         0,         0,         1,         2,         2,         1,         2,         2,     29.93,28.94,101.80,101.80
      3806,  2000/1/1,   1:10:44,      0.00,    0,              0,              0,       504,       135,        21,         0,         0,         0,         1,         2,         2,         1,         2,         2,     29.93,28.96,101.80,101.80
      3807,  2000/1/1,   1:10:45,      0.00,    0,              0,              0,       504,       135,        21,         0,         0,         0,         1,         2,         2,         1,         2,         2,     29.93,28.97,101.80,101.80
      3808,  2000/1/1,   1:10:46,      0.00,    0,              0,              0,       540,       141,        24,         0,         0,         0,         1,         2,         2,         1,         2,         2,     29.93,28.97,101.80,101.80
      3809,  2000/1/1,   1:10:47,      0.00,    0,              0,              0,       513,       135,        24,         0,         0,         0,         1,         2,         2,         1,         2,         2,     29.93,29.02,101.80,101.80
      3810,  2000/1/1,   1:10:48,      0.00,    0,              0,              0,       513,       135,        24,         0,         0,         0,         1,         2,         2,         1,         2,         2,     29.93,29.03,101.80,101.80
      3811,  2000/1/1,   1:10:49,      0.00,    0,              0,              0,       450,       117,        15,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.93,29.02,101.80,101.80
      3812,  2000/1/1,   1:10:50,      0.00,    0,              0,              0,       450,       117,        15,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.93,29.03,101.80,101.80
      3813,  2000/1/1,   1:10:51,      0.00,    0,              0,              0,       459,       126,        15,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.93,29.03,101.80,101.80
      3814,  2000/1/1,   1:10:52,      0.00,    0,              0,              0,       432,       120,        12,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.93,29.04,101.80,101.80
      3815,  2000/1/1,   1:10:53,      0.00,    0,              0,              0,       432,       120,        12,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.93,29.04,101.80,101.80
      3816,  2000/1/1,   1:10:54,      0.00,    0,              0,              0,       441,       129,        18,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.93,29.04,101.80,101.80
      3817,  2000/1/1,   1:10:55,      0.00,    0,              0,              0,       441,       129,        18,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.93,29.01,101.80,101.80
      3818,  2000/1/1,   1:10:56,      0.00,    0,              0,              0,       459,       135,        24,         0,         0,         0,         1,         2,         2,         1,         2,         2,     29.92,29.01,101.80,101.80
      3819,  2000/1/1,   1:10:57,      0.00,    0,              0,              0,       450,       132,        24,         0,         0,         0,         1,         2,         2,         1,         2,         2,     29.92,28.98,101.80,101.80
      3820,  2000/1/1,   1:10:58,      0.00,    0,              0,              0,       450,       132,        24,         0,         0,         0,         1,         2,         2,         1,         2,         2,     29.92,28.97,101.80,101.80
      3821,  2000/1/1,   1:10:59,      0.00,    0,              0,              0,       405,       120,        24,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.92,28.97,101.80,101.80
      3822,  2000/1/1,    1:11:0,      0.00,    0,              0,              0,       405,       120,        24,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.92,28.97,101.80,101.80
      3823,  2000/1/1,    1:11:4,      0.00,    0,              0,              0,       486,       153,        21,         0,         0,         0,         1,         2,         2,         1,         2,         2,     29.92,28.96,101.80,101.80
      3824,  2000/1/1,    1:11:5,      0.00,    0,              0,              0,       486,       153,        21,         0,         0,         0,         1,         2,         2,         1,         2,         2,     29.92,28.98,101.80,101.80
      3825,  2000/1/1,    1:11:6,      0.00,    0,              0,              0,       477,       156,        27,         0,         0,         0,         1,         2,         2,         1,         2,         2,     29.92,28.98,101.80,101.80
      3826,  2000/1/1,    1:11:7,      0.00,    0,              0,              0,       477,       156,        27,         0,         0,         0,         1,         2,         2,         1,         2,         2,     29.92,28.98,101.80,101.80
      3827,  2000/1/1,    1:11:8,      0.00,    0,              0,              0,       531,       174,        33,         0,         0,         0,         2,         3,         3,         2,         3,         3,     29.92,29.01,101.80,101.80
      3828,  2000/1/1,    1:11:9,      0.00,    0,              0,              0,       522,       168,        33,         0,         0,         0,         2,         3,         3,         2,         3,         3,     29.92,28.98,101.80,101.80
      3829,  2000/1/1,   1:11:10,      0.00,    0,              0,              0,       522,       168,        33,         0,         0,         0,         2,         3,         3,         2,         3,         3,     29.92,28.98,101.80,101.80
      3830,  2000/1/1,   1:11:11,      0.00,    0,              0,              0,       549,       168,        27,         0,         0,         0,         2,         2,         2,         2,         2,         2,     29.92,28.97,101.80,101.80
      3831,  2000/1/1,   1:11:12,      0.00,    0,              0,              0,       549,       168,        27,         0,         0,         0,         2,         2,         2,         2,         2,         2,     29.92,28.94,101.80,101.80
      3832,  2000/1/1,   1:11:13,      0.00,    0,              0,              0,       576,       168,        21,         0,         0,         0,         2,         2,         2,         2,         2,         2,     29.92,28.92,101.80,101.80
      3833,  2000/1/1,   1:11:14,      0.00,    0,              0,              0,       639,       186,        21,         0,         0,         0,         2,         2,         2,         2,         2,         2,     29.92,28.92,101.80,101.80
      3834,  2000/1/1,   1:11:15,      0.00,    0,              0,              0,       639,       186,        21,         0,         0,         0,         2,         2,         2,         2,         2,         2,     29.92,28.92,101.80,101.80
      3835,  2000/1/1,   1:11:16,      0.00,    0,              0,              0,       702,       204,        21,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.91,28.95,101.80,101.80
      3836,  2000/1/1,   1:11:17,      0.00,    0,              0,              0,       702,       204,        21,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.91,28.97,101.80,101.80
      3837,  2000/1/1,   1:11:18,      0.00,    0,              0,              0,       747,       216,        21,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.91,28.95,101.80,101.80
      3838,  2000/1/1,   1:11:19,      0.00,    0,              0,              0,       783,       228,        21,         0,         0,         0,         3,         4,         4,         3,         4,         4,     29.91,28.96,101.80,101.80
      3839,  2000/1/1,   1:11:20,      0.00,    0,              0,              0,       783,       228,        21,         0,         0,         0,         3,         4,         4,         3,         4,         4,     29.91,28.97,101.80,101.80
      3840,  2000/1/1,   1:11:21,      0.00,    0,              0,              0,       684,       195,        18,         0,         0,         0,         2,         3,         3,         2,         3,         3,     29.91,28.99,101.80,101.80
      3841,  2000/1/1,   1:11:22,      0.00,    0,              0,              0,       684,       195,        18,         0,         0,         0,         2,         3,         3,         2,         3,         3,     29.91,28.99,101.80,101.80
      3842,  2000/1/1,   1:11:23,      0.00,    0,              0,              0,       684,       195,        12,         0,         0,         0,         2,         3,         3,         2,         3,         3,     29.91,29.01,101.80,101.80
      3843,  2000/1/1,   1:11:24,      0.00,    0,              0,              0,       684,       195,        12,         0,         0,         0,         2,         3,         3,         2,         3,         3,     29.91,28.99,101.80,101.80
      3844,  2000/1/1,   1:11:25,      0.00,    0,              0,              0,       711,       192,         9,         0,         0,         0,         2,         3,         3,         2,         3,         3,     29.91,28.99,101.80,101.80
      3845,  2000/1/1,   1:11:26,      0.00,    0,              0,              0,       702,       192,         6,         0,         0,         0,         2,         3,         3,         2,         3,         3,     29.91,28.98,101.80,101.80
      3846,  2000/1/1,   1:11:27,      0.00,    0,              0,              0,       702,       192,         6,         0,         0,         0,         2,         3,         3,         2,         3,         3,     29.91,28.98,101.80,101.80
      3847,  2000/1/1,   1:11:28,      0.00,    0,              0,              0,       684,       195,         6,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.91,28.95,101.81,101.81
      3848,  2000/1/1,   1:11:29,      0.00,    0,              0,              0,       684,       195,         6,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.91,28.95,101.81,101.81
      3849,  2000/1/1,   1:11:30,      0.00,    0,              0,              0,       702,       207,         6,         0,         0,         0,         3,         3,         3,         3,         3,         3,     29.91,28.98,101.81,101.81
      3850,  2000/1/1,   1:11:34,      0.00,    0,              0,              0,       837,       255,        24,         3,         0,         0,         4,         6,         6,         4,         6,         6,     29.91,28.99,101.81,101.81
      3851,  2000/1/1,   1:11:35,      0.00,    0,              0,              0,       810,       243,        21,         3,         0,         0,         4,         5,         5,         4,         5,         5,     29.91,28.94,101.81,101.81
      3852,  2000/1/1,   1:11:36,      0.00,    0,              0,              0,       828,       246,        30,         3,         0,         0,         4,         5,         5,         4,         5,         5,     29.91,28.94,101.81,101.81
      3853,  2000/1/1,   1:11:37,      0.00,    0,              0,              0,       918,       276,        36,         6,         3,         0,         4,         6,         8,         4,         6,         8,     29.91,28.92,101.82,101.82
