A5A5A5A5A5A5,,,,,,,,,,,,,,,,,,,,,,
Counter,      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(hPa),   Alti(m)
6773,  2000/1/1,    2:5:41,0,0,0,0,684,216,17,0,0,0,3,4,4,3,4,4,22.17,40.18,101.97,101.97
6774,  2000/1/1,    2:5:42,0,0,0,0,684,216,17,0,0,0,3,4,4,3,4,4,22.17,40.11,101.97,101.97
6775,  2000/1/1,    2:5:43,0,0,0,0,555,173,13,3,3,3,1,2,5,1,2,5,22.16,40.1,101.97,101.97
6776,  2000/1/1,    2:5:44,0,0,0,0,600,184,6,3,3,3,2,2,5,2,2,5,22.16,40.09,101.97,101.97
6777,  2000/1/1,    2:5:45,0,0,0,0,600,184,6,3,3,3,2,2,5,2,2,5,22.16,40.06,101.97,101.97
6778,  2000/1/1,    2:5:46,0,0,0,0,552,172,6,3,3,3,3,3,6,3,3,6,22.16,40.06,101.97,101.97
6779,  2000/1/1,    2:5:47,0,0,0,0,552,172,6,3,3,3,3,3,6,3,3,6,22.16,40.05,101.97,101.97
6780,  2000/1/1,    2:5:48,0,0,0,0,588,184,9,6,6,6,3,3,8,3,3,8,22.16,40.06,101.97,101.97
6781,  2000/1/1,    2:5:49,0,0,0,0,576,180,12,6,6,6,3,3,8,3,3,8,22.16,40.02,101.97,101.97
6782,  2000/1/1,    2:5:50,0,0,0,0,576,180,12,6,6,6,3,3,8,3,3,8,22.16,40.01,101.97,101.97
6783,  2000/1/1,    2:5:51,0,0,0,0,597,191,23,6,6,6,3,4,9,3,4,9,22.16,40.03,101.97,101.97
6784,  2000/1/1,    2:5:52,0,0,0,0,597,191,23,6,6,6,3,4,9,3,4,9,22.16,40.01,101.97,101.97
6785,  2000/1/1,    2:5:53,0,0,0,0,630,202,30,6,6,6,3,5,10,3,5,10,22.16,40.02,101.97,101.97
6786,  2000/1/1,    2:5:54,0,0,0,0,630,202,30,6,6,6,3,5,10,3,5,10,22.16,40.02,101.97,101.97
6787,  2000/1/1,    2:5:55,0,0,0,0,630,202,30,6,6,6,3,5,10,3,5,10,22.16,40.03,101.97,101.97
6788,  2000/1/1,    2:5:56,0,0,0,0,651,213,33,6,6,6,4,5,11,4,5,11,22.16,40.01,101.97,101.97
6789,  2000/1/1,    2:5:57,0,0,0,0,651,213,33,6,6,6,4,5,11,4,5,11,22.16,40.02,101.97,101.97
6790,  2000/1/1,    2:5:58,0,0,0,0,606,198,30,6,6,6,2,4,9,2,4,9,22.16,39.99,101.97,101.97
6791,  2000/1/1,    2:5:59,0,0,0,0,606,198,30,6,6,6,2,4,9,2,4,9,22.16,40,101.97,101.97
6792,  2000/1/1,     2:6:0,0,0,0,0,663,214,30,6,6,6,3,4,9,3,4,9,22.16,39.99,101.97,101.97
6793,  2000/1/1,     2:6:4,0,0,0,0,687,226,33,6,6,6,3,4,10,3,4,10,22.16,40,101.97,101.97
6794,  2000/1/1,     2:6:5,0,0,0,0,732,241,33,3,3,3,4,5,8,4,5,8,22.15,39.99,101.97,101.97
6795,  2000/1/1,     2:6:6,0,0,0,0,813,268,41,3,3,3,4,6,9,4,6,9,22.15,39.99,101.97,101.97
6796,  2000/1/1,     2:6:7,0,0,0,0,813,268,41,3,3,3,4,6,9,4,6,9,22.15,39.99,101.97,101.97
6797,  2000/1/1,     2:6:8,0,0,0,0,837,276,30,3,3,3,5,5,8,5,5,8,22.15,39.97,101.97,101.97
6798,  2000/1/1,     2:6:9,0,0,0,0,837,276,30,3,3,3,5,5,8,5,5,8,22.15,39.98,101.97,101.97
6799,  2000/1/1,    2:6:10,0,0,0,0,780,257,23,3,3,3,4,5,7,4,5,7,22.15,39.97,101.97,101.97
6800,  2000/1/1,    2:6:11,0,0,0,0,801,264,26,3,3,3,4,5,8,4,5,8,22.15,39.98,101.97,101.97
6801,  2000/1/1,    2:6:12,0,0,0,0,801,264,26,3,3,3,4,5,8,4,5,8,22.15,39.98,101.97,101.97
6802,  2000/1/1,    2:6:13,0,0,0,0,780,257,23,3,3,3,4,5,7,4,5,7,22.15,39.99,101.97,101.97
6803,  2000/1/1,    2:6:14,0,0,0,0,780,257,23,3,3,3,4,5,7,4,5,7,22.15,39.98,101.97,101.97
6804,  2000/1/1,    2:6:15,0,0,0,0,792,261,23,3,3,3,4,5,8,4,5,8,22.15,39.99,101.97,101.97
6805,  2000/1/1,    2:6:16,0,0,0,0,792,261,23,3,3,3,4,5,8,4,5,8,22.15,39.98,101.97,101.97
6806,  2000/1/1,    2:6:17,0,0,0,0,747,249,20,0,0,0,4,5,5,4,5,5,22.15,39.97,101.97,101.97
6807,  2000/1/1,    2:6:18,0,0,0,0,711,237,20,0,0,0,4,4,4,4,4,4,22.15,39.99,101.97,101.97
6808,  2000/1/1,    2:6:19,0,0,0,0,711,237,20,0,0,0,5,5,5,5,5,5,22.15,39.99,101.97,101.97
6809,  2000/1/1,    2:6:20,0,0,0,0,666,222,20,0,0,0,5,5,5,5,5,5,22.15,39.97,101.97,101.97
6810,  2000/1/1,    2:6:21,0,0,0,0,666,222,20,0,0,0,5,5,5,5,5,5,22.15,39.98,101.97,101.97
6811,  2000/1/1,    2:6:22,0,0,0,0,621,203,17,0,0,0,3,3,3,3,3,3,22.15,39.99,101.97,101.97
6812,  2000/1/1,    2:6:23,0,0,0,0,564,180,6,0,0,0,2,2,2,2,2,2,22.15,39.96,101.97,101.97
6813,  2000/1/1,    2:6:24,0,0,0,0,564,180,6,0,0,0,2,2,2,2,2,2,22.15,39.92,101.97,101.97
6814,  2000/1/1,    2:6:25,0,0,0,0,552,176,13,0,0,0,2,2,2,2,2,2,22.15,39.93,101.97,101.97
6815,  2000/1/1,    2:6:26,0,0,0,0,552,176,13,0,0,0,2,2,2,2,2,2,22.15,39.93,101.97,101.97
6816,  2000/1/1,    2:6:27,0,0,0,0,576,184,13,0,0,0,3,3,3,3,3,3,22.14,39.93,101.97,101.97
6817,  2000/1/1,    2:6:28,0,0,0,0,612,196,17,3,3,3,3,3,6,3,3,6,22.14,39.93,101.97,101.97
6818,  2000/1/1,    2:6:29,0,0,0,0,612,196,17,3,3,3,3,3,6,3,3,6,22.14,39.94,101.97,101.97
6819,  2000/1/1,    2:6:30,0,0,0,0,633,203,17,3,3,3,3,3,6,3,3,6,22.14,39.94,101.97,101.97
6820,  2000/1/1,    2:6:34,0,0,0,0,645,207,17,3,3,3,3,3,5,3,3,5,22.14,39.94,101.97,101.97
6821,  2000/1/1,    2:6:35,0,0,0,0,705,227,28,6,6,6,3,4,9,3,4,9,22.14,39.94,101.97,101.97
6822,  2000/1/1,    2:6:36,0,0,0,0,705,227,28,6,6,6,3,4,9,3,4,9,22.14,39.95,101.97,101.97
6823,  2000/1/1,    2:6:37,0,0,0,0,693,219,25,6,6,6,3,3,9,3,3,9,22.13,39.92,101.97,101.97
6824,  2000/1/1,    2:6:38,0,0,0,0,693,219,25,6,6,6,3,3,9,3,3,9,22.13,39.92,101.97,101.97
6825,  2000/1/1,    2:6:39,0,0,0,0,681,215,25,6,6,6,3,3,9,3,3,9,22.13,39.91,101.97,101.97
6826,  2000/1/1,    2:6:40,0,0,0,0,669,215,28,6,6,6,3,3,9,3,3,9,22.13,39.92,101.97,101.97
6827,  2000/1/1,    2:6:41,0,0,0,0,669,215,28,6,6,6,3,3,9,3,3,9,22.13,39.91,101.97,101.97
6828,  2000/1/1,    2:6:42,0,0,0,0,693,223,21,6,6,6,3,3,9,3,3,9,22.13,39.93,101.97,101.97
6829,  2000/1/1,    2:6:43,0,0,0,0,693,223,21,6,6,6,3,3,9,3,3,9,22.13,39.9,101.97,101.97
6830,  2000/1/1,    2:6:44,0,0,0,0,714,230,21,6,6,6,3,4,9,3,4,9,22.12,39.9,101.97,101.97
6831,  2000/1/1,    2:6:45,0,0,0,0,669,215,21,3,3,3,3,3,6,3,3,6,22.12,39.92,101.97,101.97
6832,  2000/1/1,    2:6:46,0,0,0,0,669,215,21,3,3,3,4,4,7,4,4,7,22.12,39.92,101.97,101.97
6833,  2000/1/1,    2:6:47,0,0,0,0,591,189,21,3,3,3,4,4,7,4,4,7,22.12,39.95,101.97,101.97
6834,  2000/1/1,    2:6:48,0,0,0,0,591,189,21,3,3,3,4,4,7,4,4,7,22.12,39.97,101.97,101.97
6835,  2000/1/1,    2:6:49,0,0,0,0,624,197,21,3,3,3,4,4,7,4,4,7,22.11,39.99,101.97,101.97
6836,  2000/1/1,    2:6:50,0,0,0,0,648,205,24,6,6,6,4,4,10,4,4,10,22.11,40,101.97,101.97
6837,  2000/1/1,    2:6:51,0,0,0,0,648,205,24,6,6,6,4,4,10,4,4,10,22.11,39.99,101.97,101.97
6838,  2000/1/1,    2:6:52,0,0,0,0,636,201,13,3,3,3,4,4,7,4,4,7,22.11,40,101.97,101.97
6839,  2000/1/1,    2:6:53,0,0,0,0,636,201,13,3,3,3,4,4,7,4,4,7,22.11,39.97,101.97,101.97
6840,  2000/1/1,    2:6:54,0,0,0,0,729,236,13,3,3,3,5,5,8,5,5,8,22.11,39.95,101.97,101.97
6841,  2000/1/1,    2:6:55,0,0,0,0,786,255,16,3,3,3,5,5,8,5,5,8,22.1,39.97,101.97,101.97
6842,  2000/1/1,    2:6:56,0,0,0,0,786,255,16,3,3,3,5,5,8,5,5,8,22.1,39.97,101.97,101.97
6843,  2000/1/1,    2:6:57,0,0,0,0,819,259,16,3,3,3,6,6,9,6,6,9,22.1,39.96,101.97,101.97
6844,  2000/1/1,    2:6:58,0,0,0,0,819,259,16,3,3,3,5,5,8,5,5,8,22.1,40,101.97,101.97
6845,  2000/1/1,    2:6:59,0,0,0,0,702,220,16,3,3,3,4,4,7,4,4,7,22.1,39.95,101.97,101.97
6846,  2000/1/1,     2:7:0,0,0,0,0,702,220,16,3,3,3,4,4,7,4,4,7,22.1,39.95,101.97,101.97
6847,  2000/1/1,     2:7:4,0,0,0,0,795,247,16,3,3,3,4,4,7,4,4,7,22.1,39.93,101.97,101.97
6848,  2000/1/1,     2:7:5,0,0,0,0,795,247,16,3,3,3,4,4,7,4,4,7,22.09,39.92,101.97,101.97
6849,  2000/1/1,     2:7:6,0,0,0,0,831,262,19,3,3,3,5,5,8,5,5,8,22.09,39.94,101.97,101.97
6850,  2000/1/1,     2:7:7,0,0,0,0,921,289,23,0,0,0,5,6,6,5,6,6,22.09,39.92,101.97,101.97
6851,  2000/1/1,     2:7:8,0,0,0,0,921,289,23,0,0,0,5,6,6,5,6,6,22.09,39.91,101.97,101.97
6852,  2000/1/1,     2:7:9,0,0,0,0,921,289,23,0,0,0,5,6,6,5,6,6,22.09,39.89,101.97,101.97
6853,  2000/1/1,    2:7:10,0,0,0,0,921,289,23,0,0,0,5,6,6,5,6,6,22.09,39.88,101.97,101.97
6854,  2000/1/1,    2:7:11,0,0,0,0,885,273,23,0,0,0,5,5,5,5,5,5,22.09,39.87,101.97,101.97
6855,  2000/1/1,    2:7:12,0,0,0,0,840,262,20,0,0,0,4,5,5,4,5,5,22.09,39.89,101.97,101.97
6856,  2000/1/1,    2:7:13,0,0,0,0,840,262,20,0,0,0,4,5,5,4,5,5,22.09,39.88,101.97,101.97
6857,  2000/1/1,    2:7:14,0,0,0,0,783,250,20,0,0,0,4,4,4,4,4,4,22.09,39.89,101.97,101.97
6858,  2000/1/1,    2:7:15,0,0,0,0,783,250,20,0,0,0,4,4,4,4,4,4,22.09,39.88,101.97,101.97
6859,  2000/1/1,    2:7:16,0,0,0,0,783,250,20,0,0,0,4,4,4,4,4,4,22.09,39.91,101.97,101.97
6860,  2000/1/1,    2:7:17,0,0,0,0,678,219,13,0,0,0,3,3,3,3,3,3,22.09,39.92,101.97,101.97
6861,  2000/1/1,    2:7:18,0,0,0,0,678,219,13,0,0,0,3,3,3,3,3,3,22.09,39.89,101.97,101.97
6862,  2000/1/1,    2:7:19,0,0,0,0,723,234,13,0,0,0,4,5,5,4,5,5,22.09,39.91,101.97,101.97
6863,  2000/1/1,    2:7:20,0,0,0,0,723,234,13,0,0,0,4,5,5,4,5,5,22.09,39.93,101.97,101.97
6864,  2000/1/1,    2:7:21,0,0,0,0,756,245,16,0,0,0,5,5,5,5,5,5,22.08,39.95,101.97,101.97
6865,  2000/1/1,    2:7:22,0,0,0,0,756,245,16,0,0,0,5,5,5,5,5,5,22.08,39.94,101.97,101.97
6866,  2000/1/1,    2:7:23,0,0,0,0,732,237,20,0,0,0,3,4,4,3,4,4,22.08,39.96,101.97,101.97
6867,  2000/1/1,    2:7:24,0,0,0,0,663,213,13,0,0,0,3,3,3,3,3,3,22.08,39.95,101.97,101.97
6868,  2000/1/1,    2:7:25,0,0,0,0,663,213,13,0,0,0,3,3,3,3,3,3,22.08,39.96,101.97,101.97
6869,  2000/1/1,    2:7:26,0,0,0,0,708,217,13,0,0,0,3,3,3,3,3,3,22.08,39.95,101.97,101.97
6870,  2000/1/1,    2:7:27,0,0,0,0,708,217,13,0,0,0,3,3,3,3,3,3,22.08,39.94,101.97,101.97
6871,  2000/1/1,    2:7:28,0,0,0,0,651,202,13,0,0,0,3,3,3,3,3,3,22.07,39.91,101.97,101.97
6872,  2000/1/1,    2:7:29,0,0,0,0,720,225,20,0,0,0,3,4,4,3,4,4,22.07,39.9,101.97,101.97
6873,  2000/1/1,    2:7:30,0,0,0,0,720,225,20,0,0,0,3,4,4,3,4,4,22.07,39.91,101.97,101.97
6874,  2000/1/1,    2:7:34,0,0,0,0,942,299,38,3,3,3,5,6,9,5,6,9,22.07,39.89,101.97,101.97
6875,  2000/1/1,    2:7:35,0,0,0,0,942,299,38,3,3,3,5,6,9,5,6,9,22.07,39.91,101.97,101.97
6876,  2000/1/1,    2:7:36,0,0,0,0,1023,323,45,3,3,3,5,7,10,5,7,10,22.07,39.93,101.97,101.97
6877,  2000/1/1,    2:7:37,0,0,0,0,1023,323,45,3,3,3,5,7,10,5,7,10,22.07,39.93,101.97,101.97
6878,  2000/1/1,    2:7:38,0,0,0,0,1047,331,42,3,3,3,5,7,10,5,7,10,22.07,39.93,101.97,101.97
6879,  2000/1/1,    2:7:39,0,0,0,0,1047,327,35,3,3,3,6,7,9,6,7,9,22.07,39.94,101.97,101.97
6880,  2000/1/1,    2:7:40,0,0,0,0,1047,327,35,3,3,3,7,8,10,7,8,10,22.07,39.89,101.97,101.97
6881,  2000/1/1,    2:7:41,0,0,0,0,1047,331,35,3,3,3,7,8,10,7,8,10,22.07,39.91,101.97,101.97
6882,  2000/1/1,    2:7:42,0,0,0,0,1047,331,35,3,3,3,7,8,10,7,8,10,22.07,39.93,101.97,101.97
6883,  2000/1/1,    2:7:43,0,0,0,0,978,319,35,3,3,3,6,7,10,6,7,10,22.07,39.94,101.97,101.97
6884,  2000/1/1,    2:7:44,0,0,0,0,990,323,38,6,6,6,6,7,13,6,7,13,22.07,39.94,101.97,101.97
6885,  2000/1/1,    2:7:45,0,0,0,0,990,323,38,6,6,6,6,7,13,6,7,13,22.07,39.94,101.97,101.97
6886,  2000/1/1,    2:7:46,0,0,0,0,1047,342,42,9,9,9,7,8,16,7,8,16,22.07,39.95,101.97,101.97
6887,  2000/1/1,    2:7:47,0,0,0,0,1047,342,42,9,9,9,7,8,16,7,8,16,22.07,39.95,101.97,101.97
6888,  2000/1/1,    2:7:48,0,0,0,0,1059,346,35,9,9,9,7,8,16,7,8,16,22.07,39.94,101.97,101.97
6889,  2000/1/1,    2:7:49,0,0,0,0,1059,346,35,9,9,9,7,8,16,7,8,16,22.07,39.95,101.97,101.97
6890,  2000/1/1,    2:7:50,0,0,0,0,1047,342,31,6,6,6,7,7,13,7,7,13,22.07,39.94,101.97,101.97
6891,  2000/1/1,    2:7:51,0,0,0,0,1035,338,24,6,6,6,7,7,13,7,7,13,22.07,39.95,101.97,101.97
6892,  2000/1/1,    2:7:52,0,0,0,0,1035,338,24,6,6,6,6,6,12,6,6,12,22.07,39.93,101.97,101.97
6893,  2000/1/1,    2:7:53,0,0,0,0,1002,330,28,6,6,6,5,6,12,5,6,12,22.07,39.95,101.97,101.97
6894,  2000/1/1,    2:7:54,0,0,0,0,1002,330,28,6,6,6,5,6,12,5,6,12,22.07,39.93,101.97,101.97
6895,  2000/1/1,    2:7:55,0,0,0,0,1014,330,31,9,9,9,5,6,14,5,6,14,22.07,39.93,101.97,101.97
6896,  2000/1/1,    2:7:56,0,0,0,0,993,327,38,9,9,9,5,6,15,5,6,15,22.07,39.93,101.97,101.97
6897,  2000/1/1,    2:7:57,0,0,0,0,993,327,38,9,9,9,5,6,15,5,6,15,22.07,39.93,101.97,101.97
6898,  2000/1/1,    2:7:58,0,0,0,0,936,308,38,9,9,9,5,6,14,5,6,14,22.07,39.94,101.97,101.97
6899,  2000/1/1,    2:7:59,0,0,0,0,936,308,38,9,9,9,5,6,14,5,6,14,22.07,39.95,101.97,101.97
6900,  2000/1/1,     2:8:0,0,0,0,0,936,308,38,9,9,9,5,6,14,5,6,14,22.07,39.93,101.97,101.97
6901,  2000/1/1,     2:8:4,0,0,0,0,972,320,30,6,6,6,6,7,12,6,7,12,22.07,39.94,101.97,101.97
6902,  2000/1/1,     2:8:5,0,0,0,0,1041,339,33,6,6,6,6,8,13,6,8,13,22.07,39.98,101.97,101.97
6903,  2000/1/1,     2:8:6,0,0,0,0,1146,374,45,6,6,6,7,10,15,7,10,15,22.07,39.97,101.97,101.97
6904,  2000/1/1,     2:8:7,0,0,0,0,1110,358,56,9,9,9,6,10,18,6,10,18,22.07,39.99,101.97,101.97
6905,  2000/1/1,     2:8:8,0,0,0,0,1224,396,60,12,9,9,7,11,20,7,11,20,22.07,39.99,101.97,101.97
6906,  2000/1/1,     2:8:9,0,0,0,0,1269,411,76,12,9,9,7,13,21,7,13,21,22.07,39.98,101.97,101.97
6907,  2000/1/1,    2:8:10,0,0,0,0,1302,422,69,12,9,9,7,13,21,7,13,21,22.07,39.98,101.97,101.97
6908,  2000/1/1,    2:8:11,0,0,0,0,1407,453,72,12,9,9,8,14,22,8,14,22,22.07,39.98,101.97,101.97
6909,  2000/1/1,    2:8:12,0,0,0,0,1500,484,75,12,9,9,9,15,23,9,15,23,22.07,39.97,101.97,101.97
6910,  2000/1/1,    2:8:13,0,0,0,0,1440,460,75,12,6,6,8,15,21,8,15,21,22.07,39.97,101.97,101.97
6911,  2000/1/1,    2:8:14,0,0,0,0,1464,472,75,12,6,6,8,14,20,8,14,20,22.07,39.97,101.97,101.97
6912,  2000/1/1,    2:8:15,0,0,0,0,1383,445,60,12,6,6,8,12,18,8,12,18,22.07,39.97,101.97,101.97
6913,  2000/1/1,    2:8:16,0,0,0,0,1395,449,49,9,3,3,8,12,15,8,12,15,22.07,40,101.97,101.97
6914,  2000/1/1,    2:8:17,0,0,0,0,1362,438,41,6,3,3,8,11,14,8,11,14,22.07,39.98,101.97,101.97
6915,  2000/1/1,    2:8:18,0,0,0,0,1362,438,41,6,3,3,8,11,14,8,11,14,22.07,39.98,101.97,101.97
6916,  2000/1/1,    2:8:19,0,0,0,0,1305,415,33,3,0,0,8,10,10,8,10,10,22.07,39.99,101.97,101.97
6917,  2000/1/1,    2:8:20,0,0,0,0,1317,419,40,3,0,0,10,11,11,10,11,11,22.07,40.02,101.97,101.97
6918,  2000/1/1,    2:8:21,0,0,0,0,1317,419,40,3,0,0,10,11,11,10,11,11,22.07,40.03,101.97,101.97
6919,  2000/1/1,    2:8:22,0,0,0,0,1281,407,37,3,0,0,9,11,11,9,11,11,22.07,40.02,101.97,101.97
6920,  2000/1/1,    2:8:23,0,0,0,0,1281,407,37,3,0,0,9,11,11,9,11,11,22.07,40.04,101.97,101.97
6921,  2000/1/1,    2:8:24,0,0,0,0,1350,426,34,3,0,0,10,11,11,10,11,11,22.07,40.05,101.97,101.97
6922,  2000/1/1,    2:8:25,0,0,0,0,1350,426,34,3,0,0,10,11,11,10,11,11,22.07,40.07,101.97,101.97
6923,  2000/1/1,    2:8:26,0,0,0,0,1431,457,31,0,0,0,10,11,11,10,11,11,22.07,40.07,101.97,101.97
6924,  2000/1/1,    2:8:27,0,0,0,0,1440,460,43,0,0,0,11,12,12,11,12,12,22.07,40.04,101.97,101.97
6925,  2000/1/1,    2:8:28,0,0,0,0,1440,460,43,0,0,0,11,12,12,11,12,12,22.07,40.03,101.97,101.97
6926,  2000/1/1,    2:8:29,0,0,0,0,1521,487,59,0,0,0,11,14,14,11,14,14,22.06,40.01,101.97,101.97
6927,  2000/1/1,    2:8:30,0,0,0,0,1521,487,59,0,0,0,11,14,14,11,14,14,22.06,40.01,101.97,101.97
6928,  2000/1/1,    2:8:34,0,0,0,0,1488,468,73,0,0,0,11,13,13,11,13,13,22.06,40.01,101.97,101.97
6929,  2000/1/1,    2:8:35,0,0,0,0,1488,468,73,0,0,0,11,13,13,11,13,13,22.06,40.01,101.97,101.97
6930,  2000/1/1,    2:8:36,0,0,0,0,1407,449,62,0,0,0,10,12,12,10,12,12,22.06,40.01,101.97,101.97
6931,  2000/1/1,    2:8:37,0,0,0,0,1431,453,62,3,3,3,9,11,14,9,11,14,22.06,40.04,101.97,101.97
6932,  2000/1/1,    2:8:38,0,0,0,0,1431,453,62,3,3,3,9,11,14,9,11,14,22.06,40.03,101.97,101.97
6933,  2000/1/1,    2:8:39,0,0,0,0,1455,465,65,3,3,3,10,12,14,10,12,14,22.06,40.05,101.97,101.97
6934,  2000/1/1,    2:8:40,0,0,0,0,1455,465,65,3,3,3,10,12,14,10,12,14,22.06,40.04,101.97,101.97
6935,  2000/1/1,    2:8:41,0,0,0,0,1491,481,76,3,3,3,11,13,16,11,13,16,22.06,40.05,101.97,101.97
6936,  2000/1/1,    2:8:42,0,0,0,0,1584,512,79,3,3,3,12,14,17,12,14,17,22.06,40.05,101.97,101.97
6937,  2000/1/1,    2:8:43,0,0,0,0,1584,512,79,3,3,3,11,13,16,11,13,16,22.06,40.05,101.97,101.97
6938,  2000/1/1,    2:8:44,0,0,0,0,1644,528,64,3,3,3,11,13,16,11,13,16,22.06,40.05,101.97,101.97
6939,  2000/1/1,    2:8:45,0,0,0,0,1644,528,64,3,3,3,11,13,16,11,13,16,22.06,40.06,101.97,101.97
6940,  2000/1/1,    2:8:46,0,0,0,0,1563,501,45,3,3,3,10,11,14,10,11,14,22.06,40.05,101.97,101.97
6941,  2000/1/1,    2:8:47,0,0,0,0,1563,501,45,3,3,3,10,11,14,10,11,14,22.06,40.06,101.97,101.97
6942,  2000/1/1,    2:8:48,0,0,0,0,1701,555,61,13,6,6,11,15,20,11,15,20,22.05,40.06,101.97,101.97
6943,  2000/1/1,    2:8:49,0,0,0,0,1815,590,65,13,6,6,12,16,21,12,16,21,22.05,40.07,101.97,101.97
6944,  2000/1/1,    2:8:50,0,0,0,0,2046,659,84,13,6,6,13,18,24,13,18,24,22.06,40.06,101.97,101.97
6945,  2000/1/1,    2:8:51,0,0,0,0,2079,674,84,10,3,3,14,19,22,14,19,22,22.05,40.06,101.97,101.97
6946,  2000/1/1,    2:8:52,0,0,0,0,2160,697,84,10,3,3,14,20,22,14,20,22,22.05,40.06,101.97,101.97
6947,  2000/1/1,    2:8:53,0,0,0,0,2112,681,73,10,3,3,15,20,23,15,20,23,22.06,40.08,101.97,101.97
6948,  2000/1/1,    2:8:54,0,0,0,0,2043,650,85,10,3,3,14,20,22,14,20,22,22.06,40.08,101.97,101.97
6949,  2000/1/1,    2:8:55,0,0,0,0,2100,673,111,10,3,3,14,21,24,14,21,24,22.06,40.08,101.97,101.97
6950,  2000/1/1,    2:8:56,0,0,0,0,2031,650,99,3,3,3,14,19,22,14,19,22,22.06,40.09,101.97,101.97
6951,  2000/1/1,    2:8:57,0,0,0,0,2064,665,99,0,0,0,14,19,19,14,19,19,22.06,40.09,101.97,101.97
6952,  2000/1/1,    2:8:58,0,0,0,0,2112,680,99,0,0,0,13,19,19,13,19,19,22.06,40.12,101.97,101.97
6953,  2000/1/1,    2:8:59,0,0,0,0,2112,680,99,0,0,0,13,19,19,13,19,19,22.06,40.12,101.97,101.97
6954,  2000/1/1,     2:9:0,0,0,0,0,1974,642,83,3,3,3,12,17,19,12,17,19,22.06,40.12,101.97,101.97
6955,  2000/1/1,     2:9:4,0,0,0,0,2034,658,99,3,3,3,13,17,20,13,17,20,22.06,40.1,101.97,101.97
6956,  2000/1/1,     2:9:5,0,0,0,0,1965,631,99,3,3,3,12,17,19,12,17,19,22.06,40.07,101.97,101.97
6957,  2000/1/1,     2:9:6,0,0,0,0,1965,631,99,3,3,3,12,17,19,12,17,19,22.06,40.09,101.97,101.97
6958,  2000/1/1,     2:9:7,0,0,0,0,1872,608,84,3,3,3,13,17,19,13,17,19,22.06,40.08,101.97,101.97
6959,  2000/1/1,     2:9:8,0,0,0,0,1779,577,68,3,3,3,13,15,18,13,15,18,22.06,40.17,101.97,101.97
6960,  2000/1/1,     2:9:9,0,0,0,0,1779,577,68,3,3,3,13,15,18,13,15,18,22.06,40.22,101.97,101.97
6961,  2000/1/1,    2:9:10,0,0,0,0,1791,581,80,3,3,3,13,16,19,13,16,19,22.06,40.22,101.97,101.97
6962,  2000/1/1,    2:9:11,0,0,0,0,1746,562,69,3,3,3,12,15,18,12,15,18,22.06,40.21,101.97,101.97
6963,  2000/1/1,    2:9:12,0,0,0,0,1722,551,65,3,3,3,13,15,18,13,15,18,22.06,40.17,101.97,101.97
6964,  2000/1/1,    2:9:13,0,0,0,0,1686,539,61,0,0,0,12,14,14,12,14,14,22.07,40.17,101.97,101.97
6965,  2000/1/1,    2:9:14,0,0,0,0,1593,508,53,0,0,0,11,13,13,11,13,13,22.07,40.17,101.97,101.97
6966,  2000/1/1,    2:9:15,0,0,0,0,1557,500,45,0,0,0,11,13,13,11,13,13,22.07,40.22,101.97,101.97
6967,  2000/1/1,    2:9:16,0,0,0,0,1683,546,56,0,0,0,11,15,15,11,15,15,22.07,40.26,101.97,101.97
6968,  2000/1/1,    2:9:17,0,0,0,0,1719,554,63,0,0,0,12,15,15,12,15,15,22.07,40.27,101.97,101.97
6969,  2000/1/1,    2:9:18,0,0,0,0,1836,593,63,0,0,0,13,16,16,13,16,16,22.07,40.27,101.97,101.97
6970,  2000/1/1,    2:9:19,0,0,0,0,1836,593,67,3,3,3,13,16,19,13,16,19,22.07,40.25,101.97,101.97
6971,  2000/1/1,    2:9:20,0,0,0,0,1845,593,86,6,3,3,12,17,20,12,17,20,22.07,40.27,101.97,101.97
6972,  2000/1/1,    2:9:21,0,0,0,0,1824,589,94,9,3,3,12,17,21,12,17,21,22.07,40.27,101.97,101.97
6973,  2000/1/1,    2:9:22,0,0,0,0,1836,593,94,9,3,3,12,17,21,12,17,21,22.07,40.25,101.97,101.97
6974,  2000/1/1,    2:9:23,0,0,0,0,1836,593,94,9,3,3,12,17,21,12,17,21,22.07,40.27,101.97,101.97
6975,  2000/1/1,    2:9:24,0,0,0,0,1836,593,91,9,3,3,12,17,21,12,17,21,22.07,40.29,101.97,101.97
6976,  2000/1/1,    2:9:25,0,0,0,0,1836,593,91,9,3,3,12,17,21,12,17,21,22.07,40.31,101.97,101.97
6977,  2000/1/1,    2:9:26,0,0,0,0,1788,573,88,9,3,3,13,18,22,13,18,22,22.07,40.31,101.97,101.97
6978,  2000/1/1,    2:9:27,0,0,0,0,1743,562,81,9,3,3,12,17,21,12,17,21,22.07,40.34,101.97,101.97
6979,  2000/1/1,    2:9:28,0,0,0,0,1743,562,81,9,3,3,12,17,21,12,17,21,22.07,40.36,101.97,101.97
