A5A5A5A5A5A5
   Counter,      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(hPa),   Alti(m)
      3269,  2025/7/4,   21:0:32,      0.00,    0,              0,              0,       693,       210,        25,         6,         0,         0,         3,         4,         6,         3,         4,         6,     28.65,35.61,101.95,101.95
      3270,  2025/7/4,   21:0:33,      0.00,    0,              0,              0,       672,       203,        25,         6,         0,         0,         3,         4,         6,         3,         4,         6,     28.64,35.60,101.95,101.95
      3271,  2025/7/4,   21:0:34,      0.00,    0,              0,              0,       672,       203,        25,         6,         0,         0,         3,         4,         6,         3,         4,         6,     28.64,35.59,101.95,101.95
      3272,  2025/7/4,   21:0:35,      0.00,    0,              0,              0,       732,       223,        28,         6,         0,         0,         4,         4,         7,         4,         4,         7,     28.63,35.56,101.95,101.95
      3273,  2025/7/4,   21:0:36,      0.00,    0,              0,              0,       813,       247,        32,         6,         0,         0,         4,         5,         7,         4,         5,         7,     28.63,35.55,101.95,101.95
      3274,  2025/7/4,   21:0:37,      0.00,    0,              0,              0,       813,       247,        32,         6,         0,         0,         4,         5,         7,         4,         5,         7,     28.63,35.58,101.95,101.95
      3275,  2025/7/4,   21:0:38,      0.00,    0,              0,              0,       759,       233,        22,         6,         0,         0,         4,         4,         7,         4,         4,         7,     28.62,35.61,101.95,101.95
      3276,  2025/7/4,   21:0:39,      0.00,    0,              0,              0,       759,       233,        22,         6,         0,         0,         4,         4,         7,         4,         4,         7,     28.62,35.63,101.95,101.95
      3277,  2025/7/4,   21:0:40,      0.00,    0,              0,              0,       747,       229,        22,         6,         0,         0,         4,         4,         6,         4,         4,         6,     28.61,35.61,101.95,101.95
      3278,  2025/7/4,   21:0:41,      0.00,    0,              0,              0,       693,       211,        25,         6,         0,         0,         4,         4,         6,         4,         4,         6,     28.61,35.58,101.95,101.95
      3279,  2025/7/4,   21:0:42,      0.00,    0,              0,              0,       693,       211,        25,         6,         0,         0,         4,         4,         6,         4,         4,         6,     28.61,35.56,101.95,101.95
      3280,  2025/7/4,   21:0:43,      0.00,    0,              0,              0,       663,       211,        22,         3,         0,         0,         4,         4,         5,         4,         4,         5,     28.61,35.56,101.95,101.95
      3281,  2025/7/4,   21:0:44,      0.00,    0,              0,              0,       663,       211,        22,         3,         0,         0,         4,         4,         5,         4,         4,         5,     28.60,35.62,101.95,101.95
      3282,  2025/7/4,   21:0:45,      0.00,    0,              0,              0,       642,       204,        25,         0,         0,         0,         4,         4,         4,         4,         4,         4,     28.60,35.62,101.95,101.95
      3283,  2025/7/4,   21:0:49,      0.00,    0,              0,              0,       687,       222,        28,         0,         0,         0,         4,         5,         5,         4,         5,         5,     28.60,35.61,101.95,101.95
      3284,  2025/7/4,   21:0:50,      0.00,    0,              0,              0,       750,       240,        25,         0,         0,         0,         5,         5,         5,         5,         5,         5,     28.59,35.48,101.95,101.95
      3285,  2025/7/4,   21:0:51,      0.00,    0,              0,              0,       750,       240,        25,         0,         0,         0,         5,         5,         5,         5,         5,         5,     28.59,35.47,101.95,101.95
      3286,  2025/7/4,   21:0:52,      0.00,    0,              0,              0,       750,       240,        22,         0,         0,         0,         5,         5,         5,         5,         5,         5,     28.59,35.44,101.95,101.95
      3287,  2025/7/4,   21:0:53,      0.00,    0,              0,              0,       636,       209,        12,         0,         0,         0,         4,         4,         4,         4,         4,         4,     28.58,35.54,101.95,101.95
      3288,  2025/7/4,   21:0:54,      0.00,    0,              0,              0,       636,       209,        12,         0,         0,         0,         4,         4,         4,         4,         4,         4,     28.58,35.55,101.95,101.95
      3289,  2025/7/4,   21:0:55,      0.00,    0,              0,              0,       606,       199,        12,         0,         0,         0,         3,         3,         3,         3,         3,         3,     28.57,35.48,101.95,101.95
      3290,  2025/7/4,   21:0:56,      0.00,    0,              0,              0,       606,       199,        12,         0,         0,         0,         3,         3,         3,         3,         3,         3,     28.56,35.46,101.95,101.95
      3291,  2025/7/4,   21:0:57,      0.00,    0,              0,              0,       597,       196,        12,         0,         0,         0,         3,         3,         3,         3,         3,         3,     28.55,35.43,101.95,101.95
      3292,  2025/7/4,   21:0:58,      0.00,    0,              0,              0,       618,       203,         9,         0,         0,         0,         3,         3,         3,         3,         3,         3,     28.54,35.40,101.95,101.95
      3293,  2025/7/4,   21:0:59,      0.00,    0,              0,              0,       618,       203,         9,         0,         0,         0,         3,         3,         3,         3,         3,         3,     28.54,35.37,101.95,101.95
      3294,  2025/7/4,    21:1:0,      0.00,    0,              0,              0,       576,       189,         9,         0,         0,         0,         3,         3,         3,         3,         3,         3,     28.53,35.36,101.95,101.95
      3295,  2025/7/4,    21:1:1,      0.00,    0,              0,              0,       576,       189,         9,         0,         0,         0,         3,         3,         3,         3,         3,         3,     28.52,35.33,101.95,101.95
      3296,  2025/7/4,    21:1:2,      0.00,    0,              0,              0,       597,       189,         3,         0,         0,         0,         3,         3,         3,         3,         3,         3,     28.51,35.34,101.95,101.95
      3297,  2025/7/4,    21:1:3,      0.00,    0,              0,              0,       576,       182,         3,         0,         0,         0,         3,         3,         3,         3,         3,         3,     28.50,35.35,101.95,101.95
      3298,  2025/7/4,    21:1:4,      0.00,    0,              0,              0,       576,       182,         3,         0,         0,         0,         3,         3,         3,         3,         3,         3,     28.50,35.35,101.95,101.95
      3299,  2025/7/4,    21:1:5,      0.00,    0,              0,              0,       606,       192,         3,         0,         0,         0,         3,         3,         3,         3,         3,         3,     28.50,35.40,101.95,101.95
      3300,  2025/7/4,    21:1:6,      0.00,    0,              0,              0,       606,       192,         3,         0,         0,         0,         3,         3,         3,         3,         3,         3,     28.49,35.45,101.95,101.95
      3301,  2025/7/4,    21:1:7,      0.00,    0,              0,              0,       618,       199,         6,         0,         0,         0,         3,         3,         3,         3,         3,         3,     28.48,35.43,101.95,101.95
      3302,  2025/7/4,    21:1:8,      0.00,    0,              0,              0,       597,       192,         6,         0,         0,         0,         3,         3,         3,         3,         3,         3,     28.48,35.52,101.95,101.95
      3303,  2025/7/4,    21:1:9,      0.00,    0,              0,              0,       597,       192,         6,         0,         0,         0,         3,         3,         3,         3,         3,         3,     28.47,35.98,101.95,101.95
      3304,  2025/7/4,   21:1:10,      0.00,    0,              0,              0,       567,       182,         6,         0,         0,         0,         3,         3,         3,         3,         3,         3,     28.46,35.81,101.95,101.95
      3305,  2025/7/4,   21:1:11,      0.00,    0,              0,              0,       567,       182,         6,         0,         0,         0,         3,         3,         3,         3,         3,         3,     28.46,35.61,101.95,101.95
      3306,  2025/7/4,   21:1:12,      0.00,    0,              0,              0,       660,       210,        16,         3,         3,         0,         4,         4,         6,         4,         4,         6,     28.45,35.57,101.95,101.95
      3307,  2025/7/4,   21:1:13,      0.00,    0,              0,              0,       660,       210,        16,         3,         3,         0,         3,         3,         5,         3,         3,         5,     28.44,35.55,101.95,101.95
      3308,  2025/7/4,   21:1:14,      0.00,    0,              0,              0,       690,       220,        16,         3,         3,         0,         3,         3,         5,         3,         3,         5,     28.43,35.55,101.95,101.95
      3309,  2025/7/4,   21:1:15,      0.00,    0,              0,              0,       669,       213,        19,         3,         3,         0,         4,         4,         6,         4,         4,         6,     28.42,35.55,101.95,101.95
      3310,  2025/7/4,   21:1:19,      0.00,    0,              0,              0,       711,       230,        29,         3,         3,         0,         4,         5,         7,         4,         5,         7,     28.42,35.53,101.95,101.95
      3311,  2025/7/4,   21:1:20,      0.00,    0,              0,              0,       741,       237,        29,         3,         3,         0,         4,         5,         7,         4,         5,         7,     28.41,35.50,101.95,101.95
      3312,  2025/7/4,   21:1:21,      0.00,    0,              0,              0,       741,       237,        29,         3,         3,         0,         4,         5,         7,         4,         5,         7,     28.40,35.49,101.95,101.95
      3313,  2025/7/4,   21:1:22,      0.00,    0,              0,              0,       771,       244,        26,         3,         3,         0,         4,         5,         7,         4,         5,         7,     28.40,35.46,101.95,101.95
      3314,  2025/7/4,   21:1:23,      0.00,    0,              0,              0,       771,       244,        26,         3,         3,         0,         4,         5,         7,         4,         5,         7,     28.39,35.49,101.95,101.95
      3315,  2025/7/4,   21:1:24,      0.00,    0,              0,              0,       696,       219,        23,         3,         3,         0,         4,         4,         6,         4,         4,         6,     28.39,35.45,101.95,101.95
      3316,  2025/7/4,   21:1:25,      0.00,    0,              0,              0,       738,       233,        23,         3,         3,         0,         4,         4,         6,         4,         4,         6,     28.38,35.45,101.95,101.95
      3317,  2025/7/4,   21:1:26,      0.00,    0,              0,              0,       738,       233,        23,         3,         3,         0,         4,         4,         6,         4,         4,         6,     28.38,35.49,101.95,101.95
      3318,  2025/7/4,   21:1:27,      0.00,    0,              0,              0,       780,       247,        26,         3,         3,         0,         4,         5,         7,         4,         5,         7,     28.37,35.51,101.95,101.95
      3319,  2025/7/4,   21:1:28,      0.00,    0,              0,              0,       780,       247,        26,         3,         3,         0,         4,         5,         7,         4,         5,         7,     28.36,35.54,101.95,101.95
      3320,  2025/7/4,   21:1:29,      0.00,    0,              0,              0,       675,       215,        16,         0,         0,         0,         4,         4,         4,         4,         4,         4,     28.36,35.54,101.95,101.95
      3321,  2025/7/4,   21:1:30,      0.00,    0,              0,              0,       633,       195,        16,         0,         0,         0,         3,         4,         4,         3,         4,         4,     28.35,35.54,101.95,101.95
      3322,  2025/7/4,   21:1:31,      0.00,    0,              0,              0,       633,       195,        16,         0,         0,         0,         3,         4,         4,         3,         4,         4,     28.35,35.54,101.95,101.95
      3323,  2025/7/4,   21:1:32,      0.00,    0,              0,              0,       633,       195,        16,         0,         0,         0,         3,         4,         4,         3,         4,         4,     28.34,35.53,101.95,101.95
      3324,  2025/7/4,   21:1:33,      0.00,    0,              0,              0,       633,       195,        16,         0,         0,         0,         3,         4,         4,         3,         4,         4,     28.34,35.53,101.95,101.95
      3325,  2025/7/4,   21:1:34,      0.00,    0,              0,              0,       570,       174,         6,         0,         0,         0,         3,         3,         3,         3,         3,         3,     28.34,35.53,101.95,101.95
      3326,  2025/7/4,   21:1:35,      0.00,    0,              0,              0,       570,       174,         6,         0,         0,         0,         3,         3,         3,         3,         3,         3,     28.34,35.55,101.95,101.95
      3327,  2025/7/4,   21:1:36,      0.00,    0,              0,              0,       591,       181,         6,         0,         0,         0,         3,         3,         3,         3,         3,         3,     28.33,35.56,101.95,101.95
      3328,  2025/7/4,   21:1:37,      0.00,    0,              0,              0,       540,       167,         6,         0,         0,         0,         2,         3,         3,         2,         3,         3,     28.33,35.58,101.95,101.95
      3329,  2025/7/4,   21:1:38,      0.00,    0,              0,              0,       540,       167,         6,         0,         0,         0,         2,         3,         3,         2,         3,         3,     28.33,35.60,101.95,101.95
      3330,  2025/7/4,   21:1:39,      0.00,    0,              0,              0,       468,       146,         9,         0,         0,         0,         2,         2,         2,         2,         2,         2,     28.32,35.62,101.95,101.95
      3331,  2025/7/4,   21:1:40,      0.00,    0,              0,              0,       468,       146,         9,         0,         0,         0,         2,         2,         2,         2,         2,         2,     28.32,35.64,101.95,101.95
      3332,  2025/7/4,   21:1:41,      0.00,    0,              0,              0,       501,       157,        12,         0,         0,         0,         3,         3,         3,         3,         3,         3,     28.31,35.64,101.95,101.95
      3333,  2025/7/4,   21:1:42,      0.00,    0,              0,              0,       513,       157,        22,         3,         0,         0,         3,         3,         4,         3,         3,         4,     28.31,35.64,101.95,101.95
      3334,  2025/7/4,   21:1:43,      0.00,    0,              0,              0,       513,       157,        22,         3,         0,         0,         3,         3,         4,         3,         3,         4,     28.31,35.68,101.95,101.95
      3335,  2025/7/4,   21:1:44,      0.00,    0,              0,              0,       471,       143,        22,         3,         0,         0,         2,         3,         4,         2,         3,         4,     28.30,35.70,101.95,101.95
      3336,  2025/7/4,   21:1:45,      0.00,    0,              0,              0,       471,       143,        22,         3,         0,         0,         2,         3,         4,         2,         3,         4,     28.29,35.74,101.95,101.95
      3337,  2025/7/4,   21:1:49,      0.00,    0,              0,              0,       651,       199,        25,         3,         0,         0,         3,         4,         5,         3,         4,         5,     28.28,35.77,101.95,101.95
      3338,  2025/7/4,   21:1:50,      0.00,    0,              0,              0,       651,       199,        25,         3,         0,         0,         3,         4,         5,         3,         4,         5,     28.27,35.84,101.95,101.95
      3339,  2025/7/4,   21:1:51,      0.00,    0,              0,              0,       681,       213,        31,         3,         0,         0,         4,         5,         6,         4,         5,         6,     28.26,35.81,101.95,101.95
      3340,  2025/7/4,   21:1:52,      0.00,    0,              0,              0,       786,       248,        31,         3,         0,         0,         5,         6,         7,         5,         6,         7,     28.25,35.79,101.95,101.95
      3341,  2025/7/4,   21:1:53,      0.00,    0,              0,              0,       786,       248,        31,         3,         0,         0,         5,         6,         7,         5,         6,         7,     28.24,35.80,101.95,101.95
      3342,  2025/7/4,   21:1:54,      0.00,    0,              0,              0,       816,       258,        34,         3,         0,         0,         5,         6,         7,         5,         6,         7,     28.23,35.80,101.95,101.95
      3343,  2025/7/4,   21:1:55,      0.00,    0,              0,              0,       816,       258,        34,         3,         0,         0,         5,         6,         7,         5,         6,         7,     28.22,35.78,101.95,101.95
      3344,  2025/7/4,   21:1:56,      0.00,    0,              0,              0,       816,       251,        31,         3,         0,         0,         5,         6,         7,         5,         6,         7,     28.20,35.77,101.95,101.95
      3345,  2025/7/4,   21:1:57,      0.00,    0,              0,              0,       816,       251,        31,         3,         0,         0,         5,         6,         7,         5,         6,         7,     28.19,35.77,101.95,101.95
      3346,  2025/7/4,   21:1:58,      0.00,    0,              0,              0,       846,       261,        31,         3,         0,         0,         5,         6,         7,         5,         6,         7,     28.18,35.75,101.95,101.95
      3347,  2025/7/4,   21:1:59,      0.00,    0,              0,              0,       825,       258,        24,         0,         0,         0,         4,         6,         6,         4,         6,         6,     28.17,35.79,101.95,101.95
      3348,  2025/7/4,    21:2:0,      0.00,    0,              0,              0,       825,       258,        24,         0,         0,         0,         4,         6,         6,         4,         6,         6,     28.16,35.82,101.95,101.95
      3349,  2025/7/4,    21:2:1,      0.00,    0,              0,              0,       888,       275,        21,         0,         0,         0,         5,         6,         6,         5,         6,         6,     28.15,35.82,101.95,101.95
      3350,  2025/7/4,    21:2:2,      0.00,    0,              0,              0,       888,       275,        21,         0,         0,         0,         5,         6,         6,         5,         6,         6,     28.14,35.86,101.95,101.95
      3351,  2025/7/4,    21:2:3,      0.00,    0,              0,              0,       888,       275,        21,         0,         0,         0,         5,         6,         6,         5,         6,         6,     28.13,35.89,101.95,101.95
      3352,  2025/7/4,    21:2:4,      0.00,    0,              0,              0,       867,       271,        21,         0,         0,         0,         5,         6,         6,         5,         6,         6,     28.13,35.87,101.95,101.95
      3353,  2025/7/4,    21:2:5,      0.00,    0,              0,              0,       867,       271,        21,         0,         0,         0,         5,         6,         6,         5,         6,         6,     28.12,35.88,101.95,101.95
      3354,  2025/7/4,    21:2:6,      0.00,    0,              0,              0,       888,       281,        15,         0,         0,         0,         5,         6,         6,         5,         6,         6,     28.11,35.92,101.95,101.95
      3355,  2025/7/4,    21:2:7,      0.00,    0,              0,              0,       888,       281,        15,         0,         0,         0,         5,         6,         6,         5,         6,         6,     28.10,35.88,101.95,101.95
      3356,  2025/7/4,    21:2:8,      0.00,    0,              0,              0,       888,       281,        12,         0,         0,         0,         6,         6,         6,         6,         6,         6,     28.10,35.88,101.95,101.95
      3357,  2025/7/4,    21:2:9,      0.00,    0,              0,              0,       795,       250,        15,         0,         0,         0,         5,         5,         5,         5,         5,         5,     28.09,35.89,101.95,101.95
      3358,  2025/7/4,   21:2:10,      0.00,    0,              0,              0,       795,       250,        15,         0,         0,         0,         5,         5,         5,         5,         5,         5,     28.08,35.94,101.95,101.95
      3359,  2025/7/4,   21:2:11,      0.00,    0,              0,              0,       828,       254,        12,         0,         0,         0,         5,         5,         5,         5,         5,         5,     28.08,35.94,101.95,101.95
      3360,  2025/7/4,   21:2:12,      0.00,    0,              0,              0,       828,       254,        12,         0,         0,         0,         5,         5,         5,         5,         5,         5,     28.07,35.93,101.95,101.95
      3361,  2025/7/4,   21:2:13,      0.00,    0,              0,              0,       807,       251,        15,         0,         0,         0,         5,         5,         5,         5,         5,         5,     28.06,35.89,101.95,101.95
      3362,  2025/7/4,   21:2:14,      0.00,    0,              0,              0,       819,       251,        12,         0,         0,         0,         5,         5,         5,         5,         5,         5,     28.06,35.92,101.95,101.95
      3363,  2025/7/4,   21:2:15,      0.00,    0,              0,              0,       819,       251,        12,         0,         0,         0,         5,         5,         5,         5,         5,         5,     28.05,35.89,101.95,101.95
      3364,  2025/7/4,   21:2:19,      0.00,    0,              0,              0,       777,       241,        12,         0,         0,         0,         4,         5,         5,         4,         5,         5,     28.04,35.91,101.95,101.95
      3365,  2025/7/4,   21:2:20,      0.00,    0,              0,              0,       810,       248,        15,         0,         0,         0,         5,         5,         5,         5,         5,         5,     28.03,36.54,101.95,101.95
      3366,  2025/7/4,   21:2:21,      0.00,    0,              0,              0,       780,       238,        15,         0,         0,         0,         4,         5,         5,         4,         5,         5,     28.02,36.50,101.95,101.95
      3367,  2025/7/4,   21:2:22,      0.00,    0,              0,              0,       780,       238,        15,         0,         0,         0,         4,         5,         5,         4,         5,         5,     28.01,36.44,101.95,101.95
      3368,  2025/7/4,   21:2:23,      0.00,    0,              0,              0,       768,       235,        18,         0,         0,         0,         5,         5,         5,         5,         5,         5,     28.00,36.48,101.95,101.95
      3369,  2025/7/4,   21:2:24,      0.00,    0,              0,              0,       768,       235,        18,         0,         0,         0,         5,         5,         5,         5,         5,         5,     27.99,36.42,101.95,101.95
      3370,  2025/7/4,   21:2:25,      0.00,    0,              0,              0,       768,       235,        21,         3,         0,         0,         4,         5,         6,         4,         5,         6,     27.99,36.33,101.95,101.95
      3371,  2025/7/4,   21:2:26,      0.00,    0,              0,              0,       726,       221,        21,         6,         3,         3,         4,         4,         8,         4,         4,         8,     27.98,36.28,101.95,101.95
      3372,  2025/7/4,   21:2:27,      0.00,    0,              0,              0,       726,       221,        21,         6,         3,         3,         4,         4,         8,         4,         4,         8,     27.97,36.26,101.95,101.95
      3373,  2025/7/4,   21:2:28,      0.00,    0,              0,              0,       714,       224,        21,         6,         3,         3,         4,         4,         8,         4,         4,         8,     27.96,36.25,101.95,101.95
      3374,  2025/7/4,   21:2:29,      0.00,    0,              0,              0,       714,       224,        21,         6,         3,         3,         4,         4,         8,         4,         4,         8,     27.95,36.25,101.96,101.96
      3375,  2025/7/4,   21:2:30,      0.00,    0,              0,              0,       777,       248,        24,         9,         6,         3,         5,         5,        11,         5,         5,        11,     27.94,36.26,101.96,101.96
      3376,  2025/7/4,   21:2:31,      0.00,    0,              0,              0,       714,       231,        24,         9,         6,         3,         4,         5,        10,         4,         5,        10,     27.94,36.28,101.96,101.96
      3377,  2025/7/4,   21:2:32,      0.00,    0,              0,              0,       714,       231,        24,         9,         6,         3,         4,         5,        10,         4,         5,        10,     27.93,36.28,101.96,101.96
      3378,  2025/7/4,   21:2:33,      0.00,    0,              0,              0,       735,       231,        27,        12,         9,         6,         4,         5,        13,         4,         5,        13,     27.92,36.26,101.96,101.96
      3379,  2025/7/4,   21:2:34,      0.00,    0,              0,              0,       735,       231,        27,        12,         9,         6,         4,         5,        13,         4,         5,        13,     27.91,36.29,101.96,101.96
      3380,  2025/7/4,   21:2:35,      0.00,    0,              0,              0,       756,       238,        24,        12,         9,         6,         5,         5,        13,         5,         5,        13,     27.90,36.34,101.96,101.96
      3381,  2025/7/4,   21:2:36,      0.00,    0,              0,              0,       702,       224,        24,        15,        12,         6,         4,         4,        16,         4,         4,        16,     27.90,36.36,101.96,101.96
      3382,  2025/7/4,   21:2:37,      0.00,    0,              0,              0,       702,       224,        24,        15,        12,         6,         4,         4,        16,         4,         4,        16,     27.89,36.41,101.96,101.96
      3383,  2025/7/4,   21:2:38,      0.00,    0,              0,              0,       732,       234,        27,        15,        12,         6,         4,         4,        16,         4,         4,        16,     27.89,36.43,101.96,101.96
      3384,  2025/7/4,   21:2:39,      0.00,    0,              0,              0,       732,       234,        27,        15,        12,         6,         4,         4,        16,         4,         4,        16,     27.88,36.39,101.96,101.96
      3385,  2025/7/4,   21:2:40,      0.00,    0,              0,              0,       702,       223,        24,        15,        12,         6,         4,         4,        16,         4,         4,        16,     27.88,36.35,101.96,101.96
      3386,  2025/7/4,   21:2:41,      0.00,    0,              0,              0,       702,       223,        24,        15,        12,         6,         4,         4,        16,         4,         4,        16,     27.88,36.37,101.96,101.96
      3387,  2025/7/4,   21:2:42,      0.00,    0,              0,              0,       660,       209,        21,        12,        12,         6,         4,         4,        13,         4,         4,        13,     27.87,36.37,101.96,101.96
      3388,  2025/7/4,   21:2:43,      0.00,    0,              0,              0,       690,       216,        18,         9,         9,         3,         4,         4,        11,         4,         4,        11,     27.87,36.35,101.96,101.96
      3389,  2025/7/4,   21:2:44,      0.00,    0,              0,              0,       690,       216,        18,         9,         9,         3,         4,         4,        11,         4,         4,        11,     27.87,36.41,101.96,101.96
      3390,  2025/7/4,   21:2:45,      0.00,    0,              0,              0,       690,       216,        21,         9,         9,         3,         4,         4,        11,         4,         4,        11,     27.87,36.43,101.96,101.96
      3391,  2025/7/4,   21:2:49,      0.00,    0,              0,              0,       699,       213,        18,         9,         9,         3,         4,         4,        11,         4,         4,        11,     27.86,36.46,101.96,101.96
      3392,  2025/7/4,   21:2:50,      0.00,    0,              0,              0,       657,       206,        15,         6,         6,         0,         4,         4,         8,         4,         4,         8,     27.85,36.44,101.96,101.96
      3393,  2025/7/4,   21:2:51,      0.00,    0,              0,              0,       657,       206,        15,         6,         6,         0,         4,         4,         8,         4,         4,         8,     27.84,36.46,101.96,101.96
      3394,  2025/7/4,   21:2:52,      0.00,    0,              0,              0,       687,       213,        15,         6,         6,         0,         4,         4,         8,         4,         4,         8,     27.83,36.46,101.96,101.96
      3395,  2025/7/4,   21:2:53,      0.00,    0,              0,              0,       687,       213,        12,         3,         3,         0,         4,         4,         6,         4,         4,         6,     27.82,36.51,101.96,101.96
      3396,  2025/7/4,   21:2:54,      0.00,    0,              0,              0,       687,       213,        12,         3,         3,         0,         4,         4,         6,         4,         4,         6,     27.81,36.52,101.96,101.96
      3397,  2025/7/4,   21:2:55,      0.00,    0,              0,              0,       666,       206,         9,         3,         3,         0,         4,         4,         6,         4,         4,         6,     27.80,36.42,101.96,101.96
      3398,  2025/7/4,   21:2:56,      0.00,    0,              0,              0,       666,       206,         9,         3,         3,         0,         4,         4,         6,         4,         4,         6,     27.79,36.37,101.96,101.96
      3399,  2025/7/4,   21:2:57,      0.00,    0,              0,              0,       726,       230,        12,         3,         3,         0,         5,         5,         7,         5,         5,         7,     27.78,36.38,101.96,101.96
      3400,  2025/7/4,   21:2:57,      0.00,    0,              0,              0,       726,       230,        12,         3,         3,         0,         5,         5,         7,         5,         5,         7,     27.78,36.38,101.96,101.96
      3401,  2025/7/4,   21:2:59,      0.00,    0,              0,              0,       801,       251,        22,         3,         3,         0,         5,         5,         7,         5,         5,         7,     27.77,36.46,101.96,101.96
      3402,  2025/7/4,    21:3:0,      0.00,    0,              0,              0,       813,       258,        22,         3,         3,         0,         6,         6,         8,         6,         6,         8,     27.75,36.64,101.96,101.96
      3403,  2025/7/4,    21:3:1,      0.00,    0,              0,              0,       813,       258,        22,         3,         3,         0,         6,         6,         8,         6,         6,         8,     27.74,36.66,101.96,101.96
      3404,  2025/7/4,    21:3:2,      0.00,    0,              0,              0,       855,       269,        22,         3,         3,         0,         6,         6,         8,         6,         6,         8,     27.72,36.67,101.96,101.96
      3405,  2025/7/4,    21:3:3,      0.00,    0,              0,              0,       855,       269,        22,         3,         3,         0,         6,         6,         8,         6,         6,         8,     27.70,36.63,101.96,101.96
      3406,  2025/7/4,    21:3:4,      0.00,    0,              0,              0,       813,       258,        22,         3,         3,         0,         5,         5,         7,         5,         5,         7,     27.69,36.63,101.96,101.96
      3407,  2025/7/4,    21:3:5,      0.00,    0,              0,              0,       918,       296,        36,         0,         0,         0,         7,         8,         8,         7,         8,         8,     27.68,36.64,101.96,101.96
      3408,  2025/7/4,    21:3:6,      0.00,    0,              0,              0,       927,       296,        39,         0,         0,         0,         7,         8,         8,         7,         8,         8,     27.67,36.66,101.96,101.96
      3409,  2025/7/4,    21:3:7,      0.00,    0,              0,              0,       897,       289,        42,         0,         0,         0,         6,         8,         8,         6,         8,         8,     27.66,36.63,101.96,101.96
      3410,  2025/7/4,    21:3:8,      0.00,    0,              0,              0,       981,       310,        42,         0,         0,         0,         7,         8,         8,         7,         8,         8,     27.65,36.64,101.96,101.96
      3411,  2025/7/4,    21:3:9,      0.00,    0,              0,              0,       993,       314,        42,         0,         0,         0,         7,         8,         8,         7,         8,         8,     27.64,36.64,101.96,101.96
      3412,  2025/7/4,   21:3:10,      0.00,    0,              0,              0,       933,       294,        39,         0,         0,         0,         6,         8,         8,         6,         8,         8,     27.63,36.66,101.96,101.96
      3413,  2025/7/4,   21:3:11,      0.00,    0,              0,              0,       930,       291,        29,         0,         0,         0,         6,         7,         7,         6,         7,         7,     27.63,36.71,101.96,101.96
      3414,  2025/7/4,   21:3:12,      0.00,    0,              0,              0,       921,       291,        26,         0,         0,         0,         6,         7,         7,         6,         7,         7,     27.62,36.74,101.96,101.96
      3415,  2025/7/4,   21:3:13,      0.00,    0,              0,              0,       933,       288,        26,         0,         0,         0,         6,         7,         7,         6,         7,         7,     27.61,36.75,101.96,101.96
      3416,  2025/7/4,   21:3:14,      0.00,    0,              0,              0,       807,       246,         9,         0,         0,         0,         5,         5,         5,         5,         5,         5,     27.61,36.79,101.96,101.96
      3417,  2025/7/4,   21:3:15,      0.00,    0,              0,              0,       828,       256,        16,         0,         0,         0,         5,         6,         6,         5,         6,         6,     27.61,36.88,101.96,101.96
      3418,  2025/7/4,   21:3:19,      0.00,    0,              0,              0,       723,       224,        13,         0,         0,         0,         4,         5,         5,         4,         5,         5,     27.60,36.98,101.96,101.96
      3419,  2025/7/4,   21:3:20,      0.00,    0,              0,              0,       723,       224,        13,         0,         0,         0,         4,         5,         5,         4,         5,         5,     27.60,37.02,101.96,101.96
      3420,  2025/7/4,   21:3:21,      0.00,    0,              0,              0,       669,       206,        13,         0,         0,         0,         4,         4,         4,         4,         4,         4,     27.59,36.92,101.96,101.96
      3421,  2025/7/4,   21:3:22,      0.00,    0,              0,              0,       669,       206,        13,         0,         0,         0,         4,         4,         4,         4,         4,         4,     27.59,36.83,101.96,101.96
      3422,  2025/7/4,   21:3:23,      0.00,    0,              0,              0,       576,       181,        10,         0,         0,         0,         3,         4,         4,         3,         4,         4,     27.58,36.81,101.96,101.96
      3423,  2025/7/4,   21:3:24,      0.00,    0,              0,              0,       555,       174,        10,         0,         0,         0,         3,         3,         3,         3,         3,         3,     27.58,36.77,101.96,101.96
      3424,  2025/7/4,   21:3:25,      0.00,    0,              0,              0,       555,       174,        10,         0,         0,         0,         3,         3,         3,         3,         3,         3,     27.57,36.69,101.96,101.96
      3425,  2025/7/4,   21:3:26,      0.00,    0,              0,              0,       534,       163,        10,         0,         0,         0,         3,         3,         3,         3,         3,         3,     27.57,36.70,101.96,101.96
      3426,  2025/7/4,   21:3:27,      0.00,    0,              0,              0,       534,       163,        10,         0,         0,         0,         3,         3,         3,         3,         3,         3,     27.56,36.65,101.96,101.96
      3427,  2025/7/4,   21:3:28,      0.00,    0,              0,              0,       555,       177,        13,         3,         3,         3,         3,         4,         6,         3,         4,         6,     27.55,36.71,101.96,101.96
      3428,  2025/7/4,   21:3:29,      0.00,    0,              0,              0,       555,       177,        13,         3,         3,         3,         3,         4,         6,         3,         4,         6,     27.55,36.65,101.96,101.96
