sigma0,K,tau,wrmse,scale
50.0,528.5714285714286,2605.714285714286,7.043075476229216,3797758.279450038
50.0,528.5714285714286,2771.4285714285716,7.008780991833252,3814100.172561628
50.0,528.5714285714286,2937.1428571428573,6.9770708643134345,3827925.2090879767
50.0,528.5714285714286,3102.857142857143,6.947690386974702,3839675.1219998803
50.0,528.5714285714286,3268.571428571429,6.920412415647866,3849703.478814692
50.0,528.5714285714286,3434.2857142857147,6.895034892154575,3858295.245187067
50.0,528.5714285714286,3600.0,6.8713782594063675,3865681.6250651567
50.0,575.7142857142858,120.0,7.937102520729271,2191151.490360083
50.0,575.7142857142858,285.7142857142857,7.893857249199907,2409152.1586424573
50.0,575.7142857142858,451.42857142857144,7.830594557444167,2703625.1302029556
50.0,575.7142857142858,617.1428571428571,7.757476170149605,2946206.6764888405
50.0,575.7142857142858,782.8571428571429,7.680672013544666,3141706.2324436293
50.0,575.7142857142858,948.5714285714287,7.604272409649863,3298125.570922026
50.0,575.7142857142858,1114.2857142857142,7.530784483879565,3423031.434593421
50.0,575.7142857142858,1280.0,7.461545035362806,3523006.904560008
50.0,575.7142857142858,1445.7142857142858,7.397119323567828,3603437.0325671067
50.0,575.7142857142858,1611.4285714285716,7.337606713742077,3668570.8477442083
50.0,575.7142857142858,1777.1428571428573,7.282845922047228,3721701.382328927
50.0,575.7142857142858,1942.857142857143,7.232543117138978,3765363.1223172634
50.0,575.7142857142858,2108.5714285714284,7.186348151812607,3801505.78972059
50.0,575.7142857142858,2274.285714285714,7.143898102191762,3831634.1340271635
50.0,575.7142857142858,2440.0,7.1048409371242105,3856915.7259697076
50.0,575.7142857142858,2605.714285714286,7.06884740789168,3878262.4253496975
50.0,575.7142857142858,2771.4285714285716,7.035616110979524,3896391.4352689628
50.0,575.7142857142858,2937.1428571428573,7.00487470290349,3911870.97104442
50.0,575.7142857142858,3102.857142857143,6.976379036239824,3925154.48603661
50.0,575.7142857142858,3268.571428571429,6.949911254461232,3936606.4285079073
50.0,575.7142857142858,3434.2857142857147,6.925277444345082,3946521.7315830383
50.0,575.7142857142858,3600.0,6.902305183030709,3955140.653197057
50.0,622.8571428571429,120.0,7.936076079736505,2285527.541914169
50.0,622.8571428571429,285.7142857142857,7.892520221403977,2472537.1934932657
50.0,622.8571428571429,451.42857142857144,7.830303629902959,2758998.917488879
